feedback_id,date_id,customer_id,region_id,satisfaction_score,complaint_flag,churn_risk_score
696,20240319,183,5,2.9,True,91.85
697,20241230,545,4,4.07,False,42.53
698,20240526,648,4,4.64,False,32.99
699,20250205,409,3,4.48,False,35.86
700,20240430,20,3,3.9,False,48.54
701,20240801,87,3,3.21,False,53.34
702,20251011,355,1,3.02,False,71.24
703,20240103,487,2,4.24,False,33.47
704,20251105,349,1,2.76,False,78.04
705,20241011,148,1,3.95,False,61.31
706,20250721,690,2,4.08,False,28.42
707,20250213,121,1,2.79,False,70.15
708,20250730,23,2,4.45,False,40.07
709,20251130,341,1,3.82,True,62.48
710,20241104,550,2,4.21,False,41.25
711,20241209,625,4,3.68,False,71.14
712,20250410,123,1,4.33,False,53.76
713,20250201,59,3,4.05,False,33.29
714,20241211,591,5,3.22,False,97.76
715,20240715,347,1,3.48,False,60.14
716,20250410,282,1,2.87,False,70.51
717,20240303,196,5,3.03,False,80.8
718,20250108,6,1,3.34,False,64.32
719,20240324,155,5,3.54,False,65.07
720,20251231,604,4,3.63,False,52.78
721,20250505,570,2,4.43,False,29.06
722,20240920,314,4,4.69,False,41.13
723,20250129,679,2,4.71,False,23.49
724,20250415,453,2,4.68,False,28.75
725,20250912,698,5,3.39,False,75.04
726,20241003,713,1,2.4,False,100.0
727,20250216,740,1,3.83,False,63.56
728,20250329,155,5,2.87,False,72.02
729,20240402,48,2,3.79,False,57.51
730,20250812,597,2,4.7,False,23.25
731,20240513,328,1,3.19,False,67.03
732,20240810,215,5,3.46,False,90.79
733,20240829,115,1,4.0,False,51.66
734,20251009,533,4,3.11,False,60.11
735,20240417,324,5,3.32,False,76.68
736,20240219,660,2,4.29,False,24.63
737,20250808,354,2,4.56,False,27.95
738,20241019,416,1,3.76,False,61.79
739,20240507,265,3,3.99,False,59.04
740,20240517,425,2,4.43,False,36.32
741,20251210,648,4,3.41,False,62.03
742,20240507,560,1,3.38,False,65.36
743,20240422,386,5,3.68,False,60.33
744,20241125,207,1,3.7,False,67.38
745,20250506,726,1,3.05,False,65.62
746,20240712,313,1,3.32,False,74.54
747,20250919,554,2,3.2,False,45.81
748,20241114,25,5,2.7,True,83.08
749,20250626,504,3,4.49,False,24.32
750,20240828,563,3,4.61,False,29.35
751,20241119,386,5,3.59,False,56.29
752,20240302,144,3,3.35,False,71.84
753,20240607,107,5,3.37,False,80.7
754,20240719,413,3,3.93,False,39.88
755,20250623,474,1,3.72,False,59.0
756,20240330,333,1,3.55,False,71.94
757,20251126,352,3,4.0,False,44.12
758,20240803,518,4,3.73,False,53.87
759,20250328,413,3,4.71,False,22.82
760,20240603,333,1,3.31,False,73.47
761,20240912,545,4,4.51,False,27.07
762,20250719,172,4,3.95,False,72.82
763,20250812,148,1,3.67,False,68.52
764,20250922,703,5,3.6,False,44.86
765,20241013,358,1,3.83,False,57.92
766,20250928,572,3,4.03,False,41.62
767,20250611,379,3,4.23,False,47.1
768,20240115,531,3,3.16,False,73.61
769,20250420,267,1,2.77,False,82.81
770,20240603,330,4,2.44,False,86.85
771,20250523,130,4,4.02,False,46.21
772,20250330,419,3,3.88,False,68.23
773,20250410,306,3,4.21,False,40.68
774,20251009,458,1,3.56,False,65.99
775,20241106,724,4,3.76,False,50.23
776,20250731,566,1,3.67,False,51.65
777,20240914,200,4,3.49,False,68.77
778,20240714,47,1,3.84,False,58.41
779,20240825,300,2,4.89,False,26.72
780,20251103,410,3,3.94,False,38.01
781,20240911,135,3,4.9,False,23.5
782,20240605,493,2,4.3,True,50.93
783,20240928,381,2,4.3,False,37.6
784,20241111,208,5,2.83,False,77.99
785,20240601,306,3,3.92,False,47.21
786,20250412,521,3,3.72,False,50.55
787,20250817,364,3,3.95,False,49.29
788,20240123,202,2,3.83,False,42.27
789,20240212,14,3,4.47,False,21.18
790,20251130,432,1,2.97,False,68.72
791,20240301,202,2,4.22,False,37.87
792,20251218,563,3,4.57,False,24.57
793,20251220,254,3,4.64,False,32.19
794,20240909,476,5,3.61,False,68.71
795,20241115,450,4,4.36,False,36.71
796,20250617,510,3,4.22,False,43.73
797,20240516,535,4,2.2,False,100.0
798,20241024,426,3,4.01,False,44.83
799,20240928,139,1,3.66,False,58.58
800,20240420,400,2,3.97,False,43.7
801,20241226,208,5,3.99,False,57.73
802,20250615,239,3,3.63,False,37.59
803,20241219,426,3,4.13,False,45.0
804,20240624,397,4,3.16,False,61.73
805,20241030,159,3,3.74,False,54.57
806,20250422,6,1,3.46,False,67.34
807,20240501,467,1,3.33,False,81.39
808,20240516,593,2,4.01,False,53.88
809,20250810,69,5,2.9,False,56.65
810,20240426,440,1,3.17,False,97.1
811,20240926,749,2,3.55,False,76.85
812,20250719,322,4,4.26,False,25.35
813,20250203,737,2,4.04,False,18.98
814,20241029,289,4,3.47,False,65.5
815,20240222,563,3,5.0,False,20.14
816,20250317,403,2,4.06,False,46.51
817,20241031,273,4,2.78,False,80.35
818,20240616,342,1,3.58,False,46.77
819,20251128,612,1,2.35,False,72.74
820,20240328,652,3,4.21,False,38.38
821,20250728,628,4,3.66,False,48.93
822,20241223,287,5,4.06,False,34.42
823,20250601,286,3,3.85,False,38.21
824,20240222,343,2,4.11,False,38.28
825,20240308,215,5,2.58,True,100.0
826,20240102,306,3,3.9,False,51.47
827,20240907,50,2,4.1,False,22.47
828,20251013,430,1,3.1,False,67.33
829,20240608,592,2,4.33,False,23.99
830,20250827,386,5,3.78,False,67.01
831,20241024,50,2,4.46,False,23.79
832,20250808,611,3,4.29,False,44.3
833,20250504,334,4,3.54,False,67.57
834,20250518,682,2,3.31,False,78.48
835,20251216,653,1,2.7,False,76.26
836,20251103,628,4,3.18,False,65.16
837,20250115,472,1,3.47,False,68.98
838,20240101,103,2,4.47,False,36.39
839,20250617,566,1,3.23,False,57.26
840,20240830,440,1,3.77,False,89.05
841,20240415,628,4,4.13,False,56.97
842,20250819,417,3,3.68,False,31.54
843,20240401,11,1,2.7,False,100.0
844,20251012,57,5,3.0,False,85.51
845,20240414,140,2,3.98,False,41.01
846,20240801,55,1,2.95,False,65.4
847,20251110,3,2,4.7,False,32.95
848,20251222,55,1,3.3,False,71.06
849,20240821,226,4,4.55,False,48.61
850,20241026,470,2,4.05,False,34.02
851,20250720,245,2,3.63,False,58.32
852,20250906,83,2,3.02,False,55.42
853,20240315,717,4,4.54,False,50.78
854,20240705,453,2,4.79,False,25.06
855,20240102,146,2,4.32,False,43.05
856,20240319,86,2,3.85,False,74.37
857,20241019,705,4,3.69,False,64.9
858,20240912,475,5,2.92,True,94.68
859,20240418,380,3,3.28,False,65.98
860,20240613,110,2,4.14,False,37.17
861,20250120,51,3,3.65,False,60.46
862,20250807,138,3,3.66,True,59.39
863,20250620,124,3,4.01,False,36.0
864,20250727,535,4,3.45,False,91.9
865,20250129,399,4,3.64,False,52.7
866,20240326,126,3,4.59,False,39.91
867,20250904,384,2,4.34,False,45.05
868,20251220,463,4,3.39,False,69.0
869,20250627,335,2,4.67,False,30.51
870,20240216,263,5,2.7,False,91.32
871,20240514,642,3,4.27,False,39.95
872,20250410,679,2,4.76,False,23.94
873,20240302,518,4,4.59,False,53.36
874,20241017,562,1,3.92,False,54.26
875,20250602,645,2,3.98,False,42.17
876,20251006,136,2,3.98,False,41.51
877,20250416,535,4,3.19,False,100.0
878,20240817,148,1,3.0,False,66.66
879,20240521,644,1,2.91,False,95.75
880,20250118,2,4,4.13,False,65.58
881,20251225,612,1,3.64,False,74.32
882,20241005,379,3,4.52,False,43.4
883,20250118,703,5,3.79,False,48.38
884,20250224,377,1,3.34,False,57.0
885,20240329,406,1,3.54,False,65.55
886,20250425,41,1,3.2,False,64.73
887,20251018,365,5,3.27,False,71.08
888,20240417,628,4,3.6,False,60.6
889,20250725,745,4,3.64,False,63.51
890,20250507,209,4,3.03,False,67.18
891,20250330,203,4,3.39,False,60.53
892,20240925,712,1,3.58,False,79.38
893,20250608,551,3,3.36,False,60.88
894,20240612,1,4,3.58,False,60.1
895,20240519,77,1,2.63,False,68.65
896,20251221,374,1,3.26,False,51.08
897,20250228,202,2,4.26,False,27.53
898,20251014,713,1,2.51,False,95.1
899,20241201,486,2,3.91,False,63.57
900,20240104,59,3,3.71,False,57.16
901,20251129,510,3,4.16,False,33.38
902,20251223,231,1,3.64,False,66.19
903,20250822,554,2,4.06,True,44.14
904,20240616,295,4,3.77,False,51.39
905,20240601,352,3,3.0,False,72.35
906,20240511,650,1,3.57,False,76.02
907,20250105,306,3,4.44,False,32.78
908,20251013,191,2,4.29,False,34.75
909,20251007,429,1,3.3,False,63.07
910,20250702,175,4,4.19,False,34.88
911,20240812,192,2,4.19,False,23.38
912,20240702,507,5,3.47,False,67.18
913,20250416,732,4,4.1,False,44.16
914,20240403,39,4,3.12,False,56.49
915,20240613,12,2,5.0,False,14.3
916,20250801,481,4,4.35,False,34.98
917,20250401,594,1,3.31,False,68.3
918,20250514,125,2,4.57,True,30.76
919,20251107,472,1,3.91,False,65.07
920,20240221,173,3,3.83,False,44.45
921,20250714,456,5,3.68,False,49.0
922,20240521,7,4,2.41,False,100.0
923,20250605,377,1,3.31,False,59.36
924,20240608,653,1,2.98,True,72.88
925,20240305,442,5,3.88,False,57.98
926,20251105,118,2,4.53,False,45.78
927,20250209,726,1,3.62,False,61.51
928,20250414,492,2,4.68,False,41.36
929,20250217,9,4,3.62,False,57.78
930,20250521,686,2,5.0,False,4.94
931,20251224,417,3,4.36,False,21.01
932,20250426,513,4,3.94,False,46.58
933,20240207,263,5,2.71,False,84.78
934,20241022,11,1,2.61,False,88.94
935,20240522,583,1,3.29,False,71.93
936,20241026,378,5,3.39,False,79.88
937,20250626,647,1,3.15,False,73.47
938,20240302,155,5,4.06,False,74.54
939,20240829,14,3,4.13,False,39.34
940,20250829,521,3,4.09,False,51.91
941,20251008,415,4,4.45,False,36.77
942,20240820,602,3,3.8,False,55.61
943,20250527,283,3,4.06,False,37.34
944,20251110,264,1,3.59,False,60.52
945,20250902,479,5,3.34,False,63.33
946,20240530,130,4,3.99,False,47.16
947,20251027,479,5,3.33,False,78.87
948,20240405,658,2,4.14,False,47.54
949,20240619,689,3,3.45,False,79.67
950,20240609,261,4,4.15,False,36.88
951,20250725,412,4,2.59,False,95.7
952,20240921,351,4,3.49,False,66.66
953,20241215,130,4,3.45,False,48.19
954,20240813,51,3,3.63,False,60.48
955,20251031,168,1,3.24,False,74.58
956,20250424,361,2,3.88,False,41.9
957,20240101,640,5,2.22,False,98.92
958,20240220,381,2,3.96,False,43.59
959,20240817,329,3,3.85,False,51.56
960,20250819,511,2,3.62,False,37.67
961,20241127,225,2,4.25,False,40.42
962,20240726,68,1,4.18,False,56.15
963,20240720,497,1,3.49,False,64.88
964,20250516,629,1,3.02,False,66.18
965,20250303,263,5,2.62,False,91.95
966,20250818,192,2,4.54,False,24.32
967,20240210,357,5,3.82,False,67.77
968,20241113,352,3,4.44,False,44.93
969,20241221,539,1,4.17,False,58.15
970,20250329,410,3,4.73,False,18.43
971,20250507,168,1,4.04,False,62.18
972,20250320,450,4,4.05,False,32.52
973,20250317,446,4,3.15,False,46.31
974,20240119,290,1,2.32,True,92.74
975,20250628,93,1,3.23,False,43.19
976,20250417,605,1,3.6,False,62.64
977,20240204,705,4,4.21,False,55.35
978,20241126,738,5,2.97,False,56.33
979,20240401,185,1,3.8,False,58.56
980,20240510,43,1,4.02,False,55.54
981,20240426,622,3,4.31,True,64.15
982,20240323,225,2,3.96,False,43.04
983,20240201,226,4,4.36,False,38.67
984,20250323,160,2,4.68,False,7.35
985,20240614,318,2,3.6,False,53.09
986,20240510,306,3,3.85,False,35.69
987,20250726,386,5,3.11,False,67.57
988,20240604,80,3,4.47,False,27.15
989,20251112,521,3,4.65,False,31.9
990,20251018,47,1,3.48,False,57.43
991,20240515,83,2,4.73,False,23.9
992,20250126,481,4,4.0,False,37.5
993,20250829,388,3,4.24,False,39.56
994,20251102,446,4,3.92,False,40.52
995,20241104,386,5,4.12,False,49.8
996,20250623,468,3,3.97,False,48.85
997,20250709,376,1,3.57,False,58.19
998,20240320,413,3,3.79,False,46.12
999,20250523,498,4,3.75,False,39.8
1000,20241018,453,2,3.66,False,47.52
1001,20240826,87,3,3.27,False,73.44
1002,20240714,252,4,3.89,False,53.75
1003,20241020,635,2,3.61,False,69.7
1004,20241020,365,5,3.47,False,59.93
1005,20250729,663,2,3.77,False,71.36
1006,20250325,430,1,3.2,False,64.61
1007,20250324,482,2,4.86,False,31.2
1008,20240516,107,5,3.21,False,78.65
1009,20250602,57,5,4.21,False,48.4
1010,20241001,364,3,3.69,False,64.73
1011,20240621,108,3,4.18,False,39.17
1012,20251218,730,2,4.8,False,17.05
1013,20240807,27,1,2.81,False,74.9
1014,20250330,380,3,3.97,False,38.44
1015,20251113,569,4,3.45,False,47.01
1016,20250811,241,2,5.0,False,24.14
1017,20250305,283,3,4.08,False,52.31
1018,20240702,523,4,3.56,False,86.89
1019,20240929,471,4,2.98,False,67.14
1020,20240408,511,2,5.0,False,27.85
1021,20251226,614,4,2.96,False,77.73
1022,20251008,560,1,3.08,False,66.73
1023,20240718,116,3,3.42,False,60.78
1024,20241111,268,4,3.71,True,77.16
1025,20250328,684,4,2.94,False,83.73
1026,20251123,9,4,3.93,False,52.65
1027,20250302,99,2,4.25,False,37.46
1028,20241010,567,3,4.19,False,46.49
1029,20250826,537,5,3.25,False,78.16
1030,20240917,94,4,3.0,False,79.34
1031,20240401,177,1,3.09,False,97.04
1032,20240516,5,1,3.73,False,80.65
1033,20250206,406,1,4.38,False,46.07
1034,20250205,390,1,3.9,False,65.46
1035,20250515,537,5,2.6,False,88.1
1036,20240725,198,1,3.51,False,67.92
1037,20250919,548,3,4.09,False,41.8
1038,20240603,282,1,3.49,False,62.74
1039,20241118,494,5,3.29,False,66.13
1040,20250225,3,2,4.25,False,39.95
1041,20240913,2,4,3.24,False,69.77
1042,20240130,17,5,3.74,False,49.84
1043,20250104,475,5,2.69,True,92.66
1044,20240402,171,2,3.4,False,65.51
1045,20240828,700,2,4.56,False,17.0
1046,20240629,78,2,4.27,False,30.66
1047,20250810,561,2,4.06,False,34.53
1048,20251221,343,2,4.35,False,34.58
1049,20240713,646,1,3.39,False,64.15
1050,20250202,363,3,4.22,False,36.89
1051,20251025,554,2,4.06,False,35.33
1052,20250503,184,1,3.87,False,82.84
1053,20240123,224,4,3.61,False,44.19
1054,20250216,498,4,3.82,False,44.68
1055,20250316,222,1,3.04,False,73.2
1056,20251228,449,5,3.94,False,50.0
1057,20251015,507,5,2.57,False,78.27
1058,20241015,611,3,4.57,False,14.0
1059,20240314,745,4,3.97,False,66.46
1060,20250709,163,4,2.89,False,68.37
1061,20241022,223,2,4.75,False,20.76
1062,20250516,252,4,3.6,False,71.67
1063,20251103,202,2,3.57,False,41.79
1064,20240623,698,5,4.28,False,61.03
1065,20251203,642,3,3.74,False,43.23
1066,20250310,226,4,3.5,False,58.26
1067,20250513,520,3,3.48,False,77.19
1068,20240504,351,4,3.09,False,69.47
1069,20250602,498,4,3.46,False,34.41
1070,20250313,440,1,3.15,False,97.65
1071,20241228,624,4,4.62,False,19.0
1072,20250608,641,1,3.7,False,51.63
1073,20240424,684,4,2.81,False,90.32
1074,20251030,635,2,4.0,False,80.8
1075,20241028,527,3,3.32,False,88.13
1076,20240413,69,5,3.17,False,38.35
1077,20241219,175,4,4.83,False,34.28
1078,20240928,111,2,4.53,True,36.74
1079,20251205,167,5,2.57,False,100.0
1080,20241007,11,1,3.05,False,98.88
1081,20241025,703,5,3.54,False,50.4
1082,20251008,461,3,4.94,False,36.64
1083,20250416,265,3,4.32,False,39.47
1084,20250602,202,2,4.15,False,42.68
1085,20240826,698,5,2.85,False,94.18
1086,20241115,504,3,3.98,False,40.52
1087,20250228,196,5,3.3,False,64.04
1088,20250627,141,1,3.88,False,54.69
1089,20240529,510,3,4.3,False,33.98
1090,20250221,94,4,3.8,False,61.07
1091,20251127,59,3,4.26,False,40.0
1092,20250816,69,5,3.45,False,50.4
1093,20250323,308,5,3.08,False,79.36
1094,20250820,589,1,4.22,False,53.53
1095,20240118,377,1,4.3,False,55.24
1096,20250627,543,4,3.92,False,51.67
1097,20240206,341,1,3.3,False,63.64
1098,20240221,349,1,3.65,False,70.87
1099,20240418,317,1,3.92,False,51.33
1100,20250817,329,3,4.02,False,36.81
1101,20240620,354,2,3.75,False,48.28
1102,20240322,146,2,4.73,True,42.77
1103,20250707,43,1,3.15,False,66.52
1104,20240813,67,1,3.75,False,46.0
1105,20240625,232,2,4.56,False,30.91
1106,20251222,277,5,3.04,False,66.98
1107,20240414,156,1,3.6,False,50.74
1108,20240725,411,4,3.49,False,53.84
1109,20251115,537,5,3.14,False,83.81
1110,20241014,264,1,3.88,False,52.88
1111,20241115,746,2,4.4,False,24.49
1112,20240320,248,2,5.0,False,18.47
1113,20251030,640,5,2.96,False,86.83
1114,20241106,270,3,4.0,False,28.77
1115,20250816,622,3,3.91,False,46.73
1116,20250423,479,5,2.39,False,100.0
1117,20240312,671,1,2.87,False,100.0
1118,20250827,466,3,4.23,False,40.47
1119,20240517,538,3,3.92,False,43.26
1120,20240329,8,1,3.0,True,76.18
1121,20250329,413,3,4.3,False,24.79
1122,20251023,95,2,3.83,False,38.84
1123,20250528,155,5,3.03,False,86.97
1124,20250123,343,2,4.26,False,34.67
1125,20240604,101,5,2.38,False,100.0
1126,20250809,465,2,4.54,False,22.46
1127,20251119,601,4,2.95,False,92.01
1128,20250509,742,3,4.16,False,46.8
1129,20240812,227,1,3.51,False,51.43
1130,20240106,344,4,3.27,False,42.93
1131,20250127,386,5,3.66,False,66.14
1132,20240222,8,1,4.31,False,50.47
1133,20250411,520,3,3.71,False,61.76
1134,20240207,165,1,3.91,False,74.0
1135,20250521,278,1,2.97,False,83.4
1136,20241020,289,4,3.81,False,76.61
1137,20240613,44,1,3.58,False,54.36
1138,20240509,750,3,4.33,False,29.6
1139,20250622,74,3,4.07,False,30.04
1140,20251217,111,2,5.0,False,25.04
1141,20240112,538,3,3.97,False,55.08
1142,20250915,581,4,3.44,False,86.98
1143,20240929,474,1,2.9,False,78.56
1144,20240918,411,4,2.95,True,72.92
1145,20241118,733,1,2.94,False,68.65
1146,20240112,252,4,4.13,False,42.91
1147,20251121,472,1,4.22,False,55.84
1148,20250922,544,1,3.62,False,66.6
1149,20240512,421,4,3.92,False,50.89
1150,20241015,223,2,4.52,False,22.36
1151,20250113,589,1,4.54,False,50.13
1152,20250811,148,1,3.07,True,77.22
1153,20240424,644,1,2.62,True,100.0
1154,20250419,529,1,3.35,False,93.6
1155,20240912,339,3,4.57,False,20.45
1156,20240505,684,4,3.31,False,77.92
1157,20250817,215,5,3.02,False,86.26
1158,20240629,517,5,2.88,False,80.74
1159,20250609,528,2,3.77,False,58.07
1160,20240401,125,2,4.41,False,11.99
1161,20240429,252,4,3.4,False,61.12
1162,20240219,719,3,4.71,False,17.41
1163,20251202,388,3,4.27,True,49.13
1164,20250113,525,1,2.99,False,71.67
1165,20240118,202,2,3.96,False,25.92
1166,20250227,450,4,3.82,False,39.22
1167,20240312,429,1,2.91,True,74.71
1168,20240401,399,4,3.51,False,63.79
1169,20240625,653,1,4.26,False,49.42
1170,20241012,271,1,2.52,True,100.0
1171,20250630,610,2,3.79,False,44.81
1172,20251214,540,3,3.06,False,74.6
1173,20241121,472,1,3.63,False,59.63
1174,20241228,220,5,4.23,False,55.37
1175,20240402,110,2,4.49,False,24.88
1176,20240529,724,4,3.69,False,52.66
1177,20240226,748,3,4.91,False,29.64
1178,20250120,500,4,4.2,False,55.91
1179,20251227,176,4,3.53,False,57.97
1180,20240927,126,3,4.07,False,42.64
1181,20250828,582,5,3.12,False,85.58
1182,20240323,220,5,3.09,False,72.08
1183,20240525,77,1,3.32,False,60.82
1184,20250723,630,3,3.74,False,55.24
1185,20241104,82,1,3.41,False,67.06
1186,20240707,609,1,3.56,False,68.16
1187,20250312,152,5,2.04,False,100.0
1188,20240906,492,2,4.79,False,30.38
1189,20240102,316,3,3.63,False,51.59
1190,20240227,139,1,3.07,False,68.72
1191,20241214,241,2,3.98,False,29.16
1192,20251226,516,2,4.83,False,35.03
1193,20240926,469,1,3.26,False,88.37
1194,20240401,620,3,3.98,False,52.76
1195,20240303,238,1,2.89,False,70.53
1196,20250514,423,5,2.91,False,100.0
1197,20250926,201,4,3.98,False,33.72
1198,20250329,391,4,4.09,False,33.97
1199,20241114,628,4,3.81,False,55.23
1200,20240530,179,1,3.51,False,77.08
1201,20241126,545,4,4.46,False,45.36
1202,20241119,180,4,4.01,False,39.35
1203,20241003,204,2,4.9,False,18.51
1204,20251116,269,2,3.62,False,52.46
1205,20240625,579,5,3.62,False,63.33
1206,20240411,464,1,3.2,False,100.0
1207,20250325,2,4,4.34,False,43.78
1208,20240809,197,3,4.14,False,16.68
1209,20240614,25,5,3.33,False,67.48
1210,20251020,515,1,3.83,False,78.62
1211,20240717,642,3,3.73,False,43.58
1212,20240201,667,3,4.15,False,47.35
1213,20250628,20,3,4.32,False,31.92
1214,20250309,132,2,3.78,False,36.47
1215,20251223,252,4,3.78,False,57.72
1216,20240624,446,4,4.19,False,27.89
1217,20250124,267,1,2.67,False,68.99
1218,20250602,223,2,4.25,False,48.73
1219,20240123,478,3,4.74,False,26.89
1220,20251011,649,5,2.31,False,100.0
1221,20251113,609,1,3.13,False,70.18
1222,20240714,359,3,4.09,False,49.21
1223,20250120,384,2,4.04,False,45.2
1224,20241227,241,2,4.44,False,29.64
1225,20240204,471,4,3.51,False,67.79
1226,20250401,515,1,3.02,False,91.2
1227,20251230,365,5,3.14,False,69.38
1228,20241030,267,1,3.66,False,57.36
1229,20240224,506,4,4.24,False,48.97
1230,20240226,500,4,3.79,False,61.71
1231,20250327,267,1,2.27,False,86.98
1232,20250425,257,2,4.39,False,27.83
1233,20240130,518,4,3.52,False,59.27
1234,20241119,690,2,4.93,False,26.46
1235,20251023,6,1,2.82,False,76.7
1236,20250729,571,3,4.47,False,52.85
1237,20251211,30,1,3.64,False,61.2
1238,20241011,454,1,3.63,False,58.96
1239,20240116,395,1,2.06,False,100.0
1240,20241211,602,3,4.02,False,49.36
1241,20250207,73,2,4.87,False,30.63
1242,20250930,2,4,4.1,False,69.37
1243,20250412,3,2,4.25,False,32.05
1244,20250124,364,3,3.7,False,59.01
1245,20250514,714,2,4.6,False,27.94
1246,20250601,277,5,3.04,False,55.6
1247,20250830,735,4,4.14,False,28.08
1248,20240712,531,3,3.76,False,65.09
1249,20240306,425,2,4.5,False,28.41
1250,20240505,331,2,3.82,False,67.51
1251,20250828,591,5,2.7,True,100.0
1252,20241108,750,3,4.3,False,42.99
1253,20241104,360,2,4.34,False,57.77
1254,20250613,161,2,3.86,False,48.39
1255,20240318,487,2,4.22,False,39.82
1256,20251213,600,1,3.61,False,63.88
1257,20240816,458,1,3.71,False,59.34
1258,20250407,216,1,3.12,False,69.18
1259,20250417,8,1,2.89,False,76.85
