target_id,date_id,region_id,department_id,kpi_name,target_value,target_unit,target_period
1744,20251001,4,8.0,Operating Margin,30.25,Percent,Monthly
1745,20251001,5,1.0,Revenue,42125.21,EUR,Monthly
1746,20251001,5,1.0,Operating Margin,38.2,Percent,Monthly
1747,20251001,5,2.0,Revenue,51169.69,EUR,Monthly
1748,20251001,5,2.0,Operating Margin,30.62,Percent,Monthly
1749,20251001,5,3.0,Revenue,282308.87,EUR,Monthly
1750,20251001,5,3.0,Operating Margin,37.1,Percent,Monthly
1751,20251001,5,4.0,Revenue,225711.73,EUR,Monthly
1752,20251001,5,4.0,Operating Margin,14.93,Percent,Monthly
1753,20251001,5,5.0,Revenue,165466.7,EUR,Monthly
1754,20251001,5,5.0,Operating Margin,8.52,Percent,Monthly
1755,20251001,5,6.0,Revenue,61355.56,EUR,Monthly
1756,20251001,5,6.0,Operating Margin,28.49,Percent,Monthly
1757,20251001,5,7.0,Revenue,125669.39,EUR,Monthly
1758,20251001,5,7.0,Operating Margin,21.38,Percent,Monthly
1759,20251001,5,8.0,Revenue,97637.82,EUR,Monthly
1760,20251001,5,8.0,Operating Margin,21.41,Percent,Monthly
1761,20251101,1,1.0,Revenue,318510.93,EUR,Monthly
1762,20251101,1,1.0,Operating Margin,41.09,Percent,Monthly
1763,20251101,1,2.0,Revenue,412316.2,EUR,Monthly
1764,20251101,1,2.0,Operating Margin,34.75,Percent,Monthly
1765,20251101,1,3.0,Revenue,1967109.85,EUR,Monthly
1766,20251101,1,3.0,Operating Margin,36.24,Percent,Monthly
1767,20251101,1,4.0,Revenue,1761236.42,EUR,Monthly
1768,20251101,1,4.0,Operating Margin,24.54,Percent,Monthly
1769,20251101,1,5.0,Revenue,1270775.19,EUR,Monthly
1770,20251101,1,5.0,Operating Margin,21.36,Percent,Monthly
1771,20251101,1,6.0,Revenue,494458.88,EUR,Monthly
1772,20251101,1,6.0,Operating Margin,34.37,Percent,Monthly
1773,20251101,1,7.0,Revenue,941021.55,EUR,Monthly
1774,20251101,1,7.0,Operating Margin,28.14,Percent,Monthly
1775,20251101,1,8.0,Revenue,701096.72,EUR,Monthly
1776,20251101,1,8.0,Operating Margin,25.5,Percent,Monthly
1777,20251101,2,1.0,Revenue,220559.54,EUR,Monthly
1778,20251101,2,1.0,Operating Margin,42.0,Percent,Monthly
1779,20251101,2,2.0,Revenue,274564.88,EUR,Monthly
1780,20251101,2,2.0,Operating Margin,42.0,Percent,Monthly
1781,20251101,2,3.0,Revenue,1447625.05,EUR,Monthly
1782,20251101,2,3.0,Operating Margin,40.8,Percent,Monthly
1783,20251101,2,4.0,Revenue,1204231.73,EUR,Monthly
1784,20251101,2,4.0,Operating Margin,37.62,Percent,Monthly
1785,20251101,2,5.0,Revenue,886412.38,EUR,Monthly
1786,20251101,2,5.0,Operating Margin,38.96,Percent,Monthly
1787,20251101,2,6.0,Revenue,310671.3,EUR,Monthly
1788,20251101,2,6.0,Operating Margin,42.0,Percent,Monthly
1789,20251101,2,7.0,Revenue,665547.84,EUR,Monthly
1790,20251101,2,7.0,Operating Margin,38.98,Percent,Monthly
1791,20251101,2,8.0,Revenue,497301.69,EUR,Monthly
1792,20251101,2,8.0,Operating Margin,36.17,Percent,Monthly
1793,20251101,3,1.0,Revenue,186207.74,EUR,Monthly
1794,20251101,3,1.0,Operating Margin,42.0,Percent,Monthly
1795,20251101,3,2.0,Revenue,220991.46,EUR,Monthly
1796,20251101,3,2.0,Operating Margin,42.0,Percent,Monthly
1797,20251101,3,3.0,Revenue,1114187.79,EUR,Monthly
1798,20251101,3,3.0,Operating Margin,38.64,Percent,Monthly
1799,20251101,3,4.0,Revenue,968549.92,EUR,Monthly
1800,20251101,3,4.0,Operating Margin,32.94,Percent,Monthly
1801,20251101,3,5.0,Revenue,691017.8,EUR,Monthly
1802,20251101,3,5.0,Operating Margin,35.38,Percent,Monthly
1803,20251101,3,6.0,Revenue,277314.5,EUR,Monthly
1804,20251101,3,6.0,Operating Margin,41.26,Percent,Monthly
1805,20251101,3,7.0,Revenue,552566.76,EUR,Monthly
1806,20251101,3,7.0,Operating Margin,38.48,Percent,Monthly
1807,20251101,3,8.0,Revenue,417213.61,EUR,Monthly
1808,20251101,3,8.0,Operating Margin,35.44,Percent,Monthly
1809,20251101,4,1.0,Revenue,99498.26,EUR,Monthly
1810,20251101,4,1.0,Operating Margin,42.0,Percent,Monthly
1811,20251101,4,2.0,Revenue,133298.17,EUR,Monthly
1812,20251101,4,2.0,Operating Margin,42.0,Percent,Monthly
1813,20251101,4,3.0,Revenue,641913.31,EUR,Monthly
1814,20251101,4,3.0,Operating Margin,42.0,Percent,Monthly
1815,20251101,4,4.0,Revenue,580617.48,EUR,Monthly
1816,20251101,4,4.0,Operating Margin,31.89,Percent,Monthly
1817,20251101,4,5.0,Revenue,412096.1,EUR,Monthly
1818,20251101,4,5.0,Operating Margin,26.5,Percent,Monthly
1819,20251101,4,6.0,Revenue,151749.66,EUR,Monthly
1820,20251101,4,6.0,Operating Margin,39.47,Percent,Monthly
1821,20251101,4,7.0,Revenue,304638.66,EUR,Monthly
1822,20251101,4,7.0,Operating Margin,33.97,Percent,Monthly
1823,20251101,4,8.0,Revenue,230373.79,EUR,Monthly
1824,20251101,4,8.0,Operating Margin,31.2,Percent,Monthly
1825,20251101,5,1.0,Revenue,42290.13,EUR,Monthly
1826,20251101,5,1.0,Operating Margin,35.29,Percent,Monthly
1827,20251101,5,2.0,Revenue,53098.64,EUR,Monthly
1828,20251101,5,2.0,Operating Margin,28.34,Percent,Monthly
1829,20251101,5,3.0,Revenue,284381.31,EUR,Monthly
1830,20251101,5,3.0,Operating Margin,36.65,Percent,Monthly
1831,20251101,5,4.0,Revenue,229865.21,EUR,Monthly
1832,20251101,5,4.0,Operating Margin,12.12,Percent,Monthly
1833,20251101,5,5.0,Revenue,164915.79,EUR,Monthly
1834,20251101,5,5.0,Operating Margin,9.63,Percent,Monthly
1835,20251101,5,6.0,Revenue,63751.6,EUR,Monthly
1836,20251101,5,6.0,Operating Margin,25.37,Percent,Monthly
1837,20251101,5,7.0,Revenue,136141.1,EUR,Monthly
1838,20251101,5,7.0,Operating Margin,21.15,Percent,Monthly
1839,20251101,5,8.0,Revenue,95403.27,EUR,Monthly
1840,20251101,5,8.0,Operating Margin,17.55,Percent,Monthly
1841,20251201,1,1.0,Revenue,339783.16,EUR,Monthly
1842,20251201,1,1.0,Operating Margin,42.0,Percent,Monthly
1843,20251201,1,2.0,Revenue,434114.35,EUR,Monthly
1844,20251201,1,2.0,Operating Margin,38.48,Percent,Monthly
1845,20251201,1,3.0,Revenue,2146466.05,EUR,Monthly
1846,20251201,1,3.0,Operating Margin,37.36,Percent,Monthly
1847,20251201,1,4.0,Revenue,1851653.1,EUR,Monthly
1848,20251201,1,4.0,Operating Margin,27.39,Percent,Monthly
1849,20251201,1,5.0,Revenue,1335202.48,EUR,Monthly
1850,20251201,1,5.0,Operating Margin,25.31,Percent,Monthly
1851,20251201,1,6.0,Revenue,509055.5,EUR,Monthly
1852,20251201,1,6.0,Operating Margin,34.19,Percent,Monthly
1853,20251201,1,7.0,Revenue,1063188.17,EUR,Monthly
1854,20251201,1,7.0,Operating Margin,32.81,Percent,Monthly
1855,20251201,1,8.0,Revenue,774649.76,EUR,Monthly
1856,20251201,1,8.0,Operating Margin,27.68,Percent,Monthly
1857,20251201,2,1.0,Revenue,229425.72,EUR,Monthly
1858,20251201,2,1.0,Operating Margin,42.0,Percent,Monthly
1859,20251201,2,2.0,Revenue,270015.62,EUR,Monthly
1860,20251201,2,2.0,Operating Margin,42.0,Percent,Monthly
1861,20251201,2,3.0,Revenue,1540214.4,EUR,Monthly
1862,20251201,2,3.0,Operating Margin,41.67,Percent,Monthly
1863,20251201,2,4.0,Revenue,1248122.05,EUR,Monthly
1864,20251201,2,4.0,Operating Margin,36.78,Percent,Monthly
1865,20251201,2,5.0,Revenue,920911.66,EUR,Monthly
1866,20251201,2,5.0,Operating Margin,40.64,Percent,Monthly
1867,20251201,2,6.0,Revenue,327409.81,EUR,Monthly
1868,20251201,2,6.0,Operating Margin,41.59,Percent,Monthly
1869,20251201,2,7.0,Revenue,652003.59,EUR,Monthly
1870,20251201,2,7.0,Operating Margin,40.68,Percent,Monthly
1871,20251201,2,8.0,Revenue,505544.26,EUR,Monthly
1872,20251201,2,8.0,Operating Margin,35.89,Percent,Monthly
1873,20251201,3,1.0,Revenue,184615.97,EUR,Monthly
1874,20251201,3,1.0,Operating Margin,42.0,Percent,Monthly
1875,20251201,3,2.0,Revenue,224598.94,EUR,Monthly
1876,20251201,3,2.0,Operating Margin,42.0,Percent,Monthly
1877,20251201,3,3.0,Revenue,1179999.08,EUR,Monthly
1878,20251201,3,3.0,Operating Margin,39.38,Percent,Monthly
1879,20251201,3,4.0,Revenue,1014811.39,EUR,Monthly
1880,20251201,3,4.0,Operating Margin,35.14,Percent,Monthly
1881,20251201,3,5.0,Revenue,746286.74,EUR,Monthly
1882,20251201,3,5.0,Operating Margin,35.16,Percent,Monthly
1883,20251201,3,6.0,Revenue,282226.34,EUR,Monthly
1884,20251201,3,6.0,Operating Margin,38.6,Percent,Monthly
1885,20251201,3,7.0,Revenue,547860.36,EUR,Monthly
1886,20251201,3,7.0,Operating Margin,38.17,Percent,Monthly
1887,20251201,3,8.0,Revenue,405344.0,EUR,Monthly
1888,20251201,3,8.0,Operating Margin,32.32,Percent,Monthly
1889,20251201,4,1.0,Revenue,106857.53,EUR,Monthly
1890,20251201,4,1.0,Operating Margin,42.0,Percent,Monthly
1891,20251201,4,2.0,Revenue,132098.53,EUR,Monthly
1892,20251201,4,2.0,Operating Margin,40.61,Percent,Monthly
1893,20251201,4,3.0,Revenue,703408.27,EUR,Monthly
1894,20251201,4,3.0,Operating Margin,42.0,Percent,Monthly
1895,20251201,4,4.0,Revenue,582701.29,EUR,Monthly
1896,20251201,4,4.0,Operating Margin,32.65,Percent,Monthly
1897,20251201,4,5.0,Revenue,419035.28,EUR,Monthly
1898,20251201,4,5.0,Operating Margin,29.1,Percent,Monthly
1899,20251201,4,6.0,Revenue,150163.38,EUR,Monthly
1900,20251201,4,6.0,Operating Margin,40.35,Percent,Monthly
1901,20251201,4,7.0,Revenue,301757.5,EUR,Monthly
1902,20251201,4,7.0,Operating Margin,34.67,Percent,Monthly
1903,20251201,4,8.0,Revenue,235186.02,EUR,Monthly
1904,20251201,4,8.0,Operating Margin,30.8,Percent,Monthly
1905,20251201,5,1.0,Revenue,47601.89,EUR,Monthly
1906,20251201,5,1.0,Operating Margin,42.0,Percent,Monthly
1907,20251201,5,2.0,Revenue,58442.35,EUR,Monthly
1908,20251201,5,2.0,Operating Margin,36.56,Percent,Monthly
1909,20251201,5,3.0,Revenue,295754.31,EUR,Monthly
1910,20251201,5,3.0,Operating Margin,38.62,Percent,Monthly
1911,20251201,5,4.0,Revenue,244315.36,EUR,Monthly
1912,20251201,5,4.0,Operating Margin,19.92,Percent,Monthly
1913,20251201,5,5.0,Revenue,175527.8,EUR,Monthly
1914,20251201,5,5.0,Operating Margin,21.18,Percent,Monthly
1915,20251201,5,6.0,Revenue,68779.14,EUR,Monthly
1916,20251201,5,6.0,Operating Margin,31.91,Percent,Monthly
1917,20251201,5,7.0,Revenue,132690.29,EUR,Monthly
1918,20251201,5,7.0,Operating Margin,27.73,Percent,Monthly
1919,20251201,5,8.0,Revenue,105812.98,EUR,Monthly
1920,20251201,5,8.0,Operating Margin,26.35,Percent,Monthly
1921,20240101,1,,SLA Compliance,82.0,Percent,Monthly
1922,20240101,1,,Asset Availability,99.42,Percent,Monthly
1923,20240101,1,,Customer Satisfaction,3.48,Score,Monthly
1924,20240101,1,,CO2 Emissions,40303.1,kg,Monthly
1925,20240101,1,,Energy Consumption,118990.16,kWh,Monthly
1926,20240101,2,,SLA Compliance,99.0,Percent,Monthly
1927,20240101,2,,Asset Availability,99.9,Percent,Monthly
1928,20240101,2,,Customer Satisfaction,4.42,Score,Monthly
1929,20240101,2,,CO2 Emissions,6780.78,kg,Monthly
1930,20240101,2,,Energy Consumption,23108.99,kWh,Monthly
1931,20240101,3,,SLA Compliance,83.28,Percent,Monthly
1932,20240101,3,,Asset Availability,99.84,Percent,Monthly
1933,20240101,3,,Customer Satisfaction,4.02,Score,Monthly
1934,20240101,3,,CO2 Emissions,9107.0,kg,Monthly
1935,20240101,3,,Energy Consumption,28065.52,kWh,Monthly
1936,20240101,4,,SLA Compliance,82.0,Percent,Monthly
1937,20240101,4,,Asset Availability,99.52,Percent,Monthly
1938,20240101,4,,Customer Satisfaction,3.88,Score,Monthly
1939,20240101,4,,CO2 Emissions,12636.11,kg,Monthly
1940,20240101,4,,Energy Consumption,38254.81,kWh,Monthly
1941,20240101,5,,SLA Compliance,82.0,Percent,Monthly
1942,20240101,5,,Asset Availability,99.9,Percent,Monthly
1943,20240101,5,,Customer Satisfaction,3.29,Score,Monthly
1944,20240101,5,,CO2 Emissions,5233.06,kg,Monthly
1945,20240101,5,,Energy Consumption,15845.75,kWh,Monthly
1946,20240201,1,,SLA Compliance,82.0,Percent,Monthly
1947,20240201,1,,Asset Availability,99.35,Percent,Monthly
1948,20240201,1,,Customer Satisfaction,3.45,Score,Monthly
1949,20240201,1,,CO2 Emissions,35326.76,kg,Monthly
1950,20240201,1,,Energy Consumption,99516.99,kWh,Monthly
1951,20240201,2,,SLA Compliance,97.51,Percent,Monthly
1952,20240201,2,,Asset Availability,99.9,Percent,Monthly
1953,20240201,2,,Customer Satisfaction,4.37,Score,Monthly
1954,20240201,2,,CO2 Emissions,9122.29,kg,Monthly
1955,20240201,2,,Energy Consumption,29521.69,kWh,Monthly
1956,20240201,3,,SLA Compliance,96.46,Percent,Monthly
1957,20240201,3,,Asset Availability,99.9,Percent,Monthly
1958,20240201,3,,Customer Satisfaction,4.16,Score,Monthly
1959,20240201,3,,CO2 Emissions,14458.58,kg,Monthly
1960,20240201,3,,Energy Consumption,44799.95,kWh,Monthly
1961,20240201,4,,SLA Compliance,82.0,Percent,Monthly
1962,20240201,4,,Asset Availability,99.66,Percent,Monthly
1963,20240201,4,,Customer Satisfaction,3.91,Score,Monthly
1964,20240201,4,,CO2 Emissions,8428.18,kg,Monthly
1965,20240201,4,,Energy Consumption,25140.44,kWh,Monthly
1966,20240201,5,,SLA Compliance,82.0,Percent,Monthly
1967,20240201,5,,Asset Availability,99.9,Percent,Monthly
1968,20240201,5,,Customer Satisfaction,3.05,Score,Monthly
1969,20240201,5,,CO2 Emissions,9514.39,kg,Monthly
1970,20240201,5,,Energy Consumption,28007.95,kWh,Monthly
1971,20240301,1,,SLA Compliance,82.0,Percent,Monthly
1972,20240301,1,,Asset Availability,98.64,Percent,Monthly
1973,20240301,1,,Customer Satisfaction,3.34,Score,Monthly
1974,20240301,1,,CO2 Emissions,33924.56,kg,Monthly
1975,20240301,1,,Energy Consumption,98591.75,kWh,Monthly
1976,20240301,2,,SLA Compliance,98.82,Percent,Monthly
1977,20240301,2,,Asset Availability,99.9,Percent,Monthly
1978,20240301,2,,Customer Satisfaction,4.38,Score,Monthly
1979,20240301,2,,CO2 Emissions,7689.43,kg,Monthly
1980,20240301,2,,Energy Consumption,25821.02,kWh,Monthly
1981,20240301,3,,SLA Compliance,90.62,Percent,Monthly
1982,20240301,3,,Asset Availability,99.9,Percent,Monthly
1983,20240301,3,,Customer Satisfaction,4.25,Score,Monthly
1984,20240301,3,,CO2 Emissions,8597.74,kg,Monthly
1985,20240301,3,,Energy Consumption,27165.08,kWh,Monthly
1986,20240301,4,,SLA Compliance,82.0,Percent,Monthly
1987,20240301,4,,Asset Availability,99.9,Percent,Monthly
1988,20240301,4,,Customer Satisfaction,4.01,Score,Monthly
1989,20240301,4,,CO2 Emissions,8485.96,kg,Monthly
1990,20240301,4,,Energy Consumption,26779.38,kWh,Monthly
1991,20240301,5,,SLA Compliance,82.0,Percent,Monthly
1992,20240301,5,,Asset Availability,99.74,Percent,Monthly
1993,20240301,5,,Customer Satisfaction,3.35,Score,Monthly
1994,20240301,5,,CO2 Emissions,11622.45,kg,Monthly
1995,20240301,5,,Energy Consumption,34764.98,kWh,Monthly
1996,20240401,1,,SLA Compliance,82.0,Percent,Monthly
1997,20240401,1,,Asset Availability,99.32,Percent,Monthly
1998,20240401,1,,Customer Satisfaction,3.47,Score,Monthly
1999,20240401,1,,CO2 Emissions,33040.3,kg,Monthly
2000,20240401,1,,Energy Consumption,98556.29,kWh,Monthly
2001,20240401,2,,SLA Compliance,97.34,Percent,Monthly
2002,20240401,2,,Asset Availability,99.9,Percent,Monthly
2003,20240401,2,,Customer Satisfaction,4.37,Score,Monthly
2004,20240401,2,,CO2 Emissions,4612.68,kg,Monthly
2005,20240401,2,,Energy Consumption,15513.78,kWh,Monthly
2006,20240401,3,,SLA Compliance,84.14,Percent,Monthly
2007,20240401,3,,Asset Availability,99.77,Percent,Monthly
2008,20240401,3,,Customer Satisfaction,4.03,Score,Monthly
2009,20240401,3,,CO2 Emissions,12067.69,kg,Monthly
2010,20240401,3,,Energy Consumption,36467.48,kWh,Monthly
2011,20240401,4,,SLA Compliance,82.0,Percent,Monthly
2012,20240401,4,,Asset Availability,99.9,Percent,Monthly
2013,20240401,4,,Customer Satisfaction,3.94,Score,Monthly
2014,20240401,4,,CO2 Emissions,10513.82,kg,Monthly
2015,20240401,4,,Energy Consumption,31336.32,kWh,Monthly
2016,20240401,5,,SLA Compliance,82.0,Percent,Monthly
2017,20240401,5,,Asset Availability,99.45,Percent,Monthly
2018,20240401,5,,Customer Satisfaction,3.47,Score,Monthly
2019,20240401,5,,CO2 Emissions,7930.41,kg,Monthly
2020,20240401,5,,Energy Consumption,23660.16,kWh,Monthly
2021,20240501,1,,SLA Compliance,82.0,Percent,Monthly
2022,20240501,1,,Asset Availability,99.61,Percent,Monthly
2023,20240501,1,,Customer Satisfaction,3.5,Score,Monthly
2024,20240501,1,,CO2 Emissions,32542.95,kg,Monthly
2025,20240501,1,,Energy Consumption,101633.31,kWh,Monthly
2026,20240501,2,,SLA Compliance,99.0,Percent,Monthly
2027,20240501,2,,Asset Availability,99.9,Percent,Monthly
2028,20240501,2,,Customer Satisfaction,4.29,Score,Monthly
2029,20240501,2,,CO2 Emissions,7106.75,kg,Monthly
2030,20240501,2,,Energy Consumption,23396.24,kWh,Monthly
2031,20240501,3,,SLA Compliance,98.4,Percent,Monthly
2032,20240501,3,,Asset Availability,99.9,Percent,Monthly
2033,20240501,3,,Customer Satisfaction,4.09,Score,Monthly
2034,20240501,3,,CO2 Emissions,12075.57,kg,Monthly
2035,20240501,3,,Energy Consumption,36611.16,kWh,Monthly
2036,20240501,4,,SLA Compliance,83.03,Percent,Monthly
2037,20240501,4,,Asset Availability,99.9,Percent,Monthly
2038,20240501,4,,Customer Satisfaction,3.85,Score,Monthly
2039,20240501,4,,CO2 Emissions,10665.93,kg,Monthly
2040,20240501,4,,Energy Consumption,32651.77,kWh,Monthly
2041,20240501,5,,SLA Compliance,82.0,Percent,Monthly
2042,20240501,5,,Asset Availability,99.63,Percent,Monthly
2043,20240501,5,,Customer Satisfaction,3.27,Score,Monthly
2044,20240501,5,,CO2 Emissions,8073.72,kg,Monthly
2045,20240501,5,,Energy Consumption,24552.77,kWh,Monthly
2046,20240601,1,,SLA Compliance,82.0,Percent,Monthly
2047,20240601,1,,Asset Availability,99.37,Percent,Monthly
2048,20240601,1,,Customer Satisfaction,3.8,Score,Monthly
2049,20240601,1,,CO2 Emissions,28508.86,kg,Monthly
2050,20240601,1,,Energy Consumption,87843.06,kWh,Monthly
2051,20240601,2,,SLA Compliance,99.0,Percent,Monthly
2052,20240601,2,,Asset Availability,99.9,Percent,Monthly
2053,20240601,2,,Customer Satisfaction,4.54,Score,Monthly
2054,20240601,2,,CO2 Emissions,4593.71,kg,Monthly
2055,20240601,2,,Energy Consumption,15498.1,kWh,Monthly
2056,20240601,3,,SLA Compliance,82.39,Percent,Monthly
2057,20240601,3,,Asset Availability,99.64,Percent,Monthly
2058,20240601,3,,Customer Satisfaction,4.11,Score,Monthly
2059,20240601,3,,CO2 Emissions,9546.17,kg,Monthly
2060,20240601,3,,Energy Consumption,29302.95,kWh,Monthly
2061,20240601,4,,SLA Compliance,86.94,Percent,Monthly
2062,20240601,4,,Asset Availability,99.5,Percent,Monthly
2063,20240601,4,,Customer Satisfaction,3.92,Score,Monthly
2064,20240601,4,,CO2 Emissions,7337.44,kg,Monthly
2065,20240601,4,,Energy Consumption,22888.7,kWh,Monthly
2066,20240601,5,,SLA Compliance,82.0,Percent,Monthly
2067,20240601,5,,Asset Availability,99.75,Percent,Monthly
2068,20240601,5,,Customer Satisfaction,3.48,Score,Monthly
2069,20240601,5,,CO2 Emissions,7585.98,kg,Monthly
2070,20240601,5,,Energy Consumption,23233.58,kWh,Monthly
2071,20240701,1,,SLA Compliance,82.0,Percent,Monthly
2072,20240701,1,,Asset Availability,99.01,Percent,Monthly
2073,20240701,1,,Customer Satisfaction,3.67,Score,Monthly
2074,20240701,1,,CO2 Emissions,34815.95,kg,Monthly
2075,20240701,1,,Energy Consumption,108306.34,kWh,Monthly
2076,20240701,2,,SLA Compliance,99.0,Percent,Monthly
2077,20240701,2,,Asset Availability,99.89,Percent,Monthly
2078,20240701,2,,Customer Satisfaction,4.66,Score,Monthly
2079,20240701,2,,CO2 Emissions,7564.34,kg,Monthly
2080,20240701,2,,Energy Consumption,24652.03,kWh,Monthly
2081,20240701,3,,SLA Compliance,93.88,Percent,Monthly
2082,20240701,3,,Asset Availability,99.9,Percent,Monthly
2083,20240701,3,,Customer Satisfaction,4.23,Score,Monthly
2084,20240701,3,,CO2 Emissions,6435.45,kg,Monthly
2085,20240701,3,,Energy Consumption,19654.14,kWh,Monthly
2086,20240701,4,,SLA Compliance,85.16,Percent,Monthly
2087,20240701,4,,Asset Availability,99.7,Percent,Monthly
2088,20240701,4,,Customer Satisfaction,3.93,Score,Monthly
2089,20240701,4,,CO2 Emissions,4108.26,kg,Monthly
2090,20240701,4,,Energy Consumption,13376.34,kWh,Monthly
2091,20240701,5,,SLA Compliance,82.0,Percent,Monthly
2092,20240701,5,,Asset Availability,99.9,Percent,Monthly
2093,20240701,5,,Customer Satisfaction,3.64,Score,Monthly
2094,20240701,5,,CO2 Emissions,5439.59,kg,Monthly
2095,20240701,5,,Energy Consumption,15873.02,kWh,Monthly
2096,20240801,1,,SLA Compliance,82.0,Percent,Monthly
2097,20240801,1,,Asset Availability,99.47,Percent,Monthly
2098,20240801,1,,Customer Satisfaction,3.54,Score,Monthly
2099,20240801,1,,CO2 Emissions,24216.35,kg,Monthly
2100,20240801,1,,Energy Consumption,73936.82,kWh,Monthly
2101,20240801,2,,SLA Compliance,99.0,Percent,Monthly
2102,20240801,2,,Asset Availability,99.9,Percent,Monthly
2103,20240801,2,,Customer Satisfaction,4.68,Score,Monthly
2104,20240801,2,,CO2 Emissions,4618.16,kg,Monthly
2105,20240801,2,,Energy Consumption,15339.43,kWh,Monthly
2106,20240801,3,,SLA Compliance,91.92,Percent,Monthly
2107,20240801,3,,Asset Availability,99.9,Percent,Monthly
2108,20240801,3,,Customer Satisfaction,4.22,Score,Monthly
2109,20240801,3,,CO2 Emissions,8214.52,kg,Monthly
2110,20240801,3,,Energy Consumption,26205.37,kWh,Monthly
2111,20240801,4,,SLA Compliance,84.46,Percent,Monthly
2112,20240801,4,,Asset Availability,99.9,Percent,Monthly
2113,20240801,4,,Customer Satisfaction,3.87,Score,Monthly
2114,20240801,4,,CO2 Emissions,7358.68,kg,Monthly
2115,20240801,4,,Energy Consumption,23684.17,kWh,Monthly
2116,20240801,5,,SLA Compliance,82.0,Percent,Monthly
2117,20240801,5,,Asset Availability,99.39,Percent,Monthly
2118,20240801,5,,Customer Satisfaction,3.26,Score,Monthly
2119,20240801,5,,CO2 Emissions,6232.97,kg,Monthly
2120,20240801,5,,Energy Consumption,19180.52,kWh,Monthly
2121,20240901,1,,SLA Compliance,82.0,Percent,Monthly
2122,20240901,1,,Asset Availability,99.4,Percent,Monthly
2123,20240901,1,,Customer Satisfaction,3.24,Score,Monthly
2124,20240901,1,,CO2 Emissions,30257.44,kg,Monthly
2125,20240901,1,,Energy Consumption,93917.16,kWh,Monthly
2126,20240901,2,,SLA Compliance,99.0,Percent,Monthly
2127,20240901,2,,Asset Availability,99.9,Percent,Monthly
2128,20240901,2,,Customer Satisfaction,4.46,Score,Monthly
2129,20240901,2,,CO2 Emissions,8302.04,kg,Monthly
2130,20240901,2,,Energy Consumption,28948.79,kWh,Monthly
2131,20240901,3,,SLA Compliance,95.35,Percent,Monthly
2132,20240901,3,,Asset Availability,99.9,Percent,Monthly
2133,20240901,3,,Customer Satisfaction,4.37,Score,Monthly
2134,20240901,3,,CO2 Emissions,10248.8,kg,Monthly
2135,20240901,3,,Energy Consumption,32836.08,kWh,Monthly
2136,20240901,4,,SLA Compliance,82.84,Percent,Monthly
2137,20240901,4,,Asset Availability,99.9,Percent,Monthly
2138,20240901,4,,Customer Satisfaction,3.84,Score,Monthly
2139,20240901,4,,CO2 Emissions,9061.2,kg,Monthly
2140,20240901,4,,Energy Consumption,29704.12,kWh,Monthly
2141,20240901,5,,SLA Compliance,82.0,Percent,Monthly
2142,20240901,5,,Asset Availability,99.44,Percent,Monthly
2143,20240901,5,,Customer Satisfaction,3.49,Score,Monthly
2144,20240901,5,,CO2 Emissions,9716.66,kg,Monthly
2145,20240901,5,,Energy Consumption,30773.43,kWh,Monthly
2146,20241001,1,,SLA Compliance,82.0,Percent,Monthly
2147,20241001,1,,Asset Availability,99.36,Percent,Monthly
2148,20241001,1,,Customer Satisfaction,3.54,Score,Monthly
2149,20241001,1,,CO2 Emissions,27453.7,kg,Monthly
2150,20241001,1,,Energy Consumption,84837.76,kWh,Monthly
2151,20241001,2,,SLA Compliance,99.0,Percent,Monthly
2152,20241001,2,,Asset Availability,99.9,Percent,Monthly
2153,20241001,2,,Customer Satisfaction,4.55,Score,Monthly
2154,20241001,2,,CO2 Emissions,6222.57,kg,Monthly
2155,20241001,2,,Energy Consumption,20578.45,kWh,Monthly
2156,20241001,3,,SLA Compliance,84.34,Percent,Monthly
2157,20241001,3,,Asset Availability,99.8,Percent,Monthly
2158,20241001,3,,Customer Satisfaction,4.21,Score,Monthly
2159,20241001,3,,CO2 Emissions,11120.71,kg,Monthly
2160,20241001,3,,Energy Consumption,35348.02,kWh,Monthly
2161,20241001,4,,SLA Compliance,82.0,Percent,Monthly
2162,20241001,4,,Asset Availability,99.4,Percent,Monthly
2163,20241001,4,,Customer Satisfaction,3.78,Score,Monthly
2164,20241001,4,,CO2 Emissions,8249.39,kg,Monthly
2165,20241001,4,,Energy Consumption,26460.41,kWh,Monthly
2166,20241001,5,,SLA Compliance,82.0,Percent,Monthly
2167,20241001,5,,Asset Availability,99.9,Percent,Monthly
2168,20241001,5,,Customer Satisfaction,3.37,Score,Monthly
2169,20241001,5,,CO2 Emissions,12483.5,kg,Monthly
2170,20241001,5,,Energy Consumption,38727.97,kWh,Monthly
2171,20241101,1,,SLA Compliance,82.0,Percent,Monthly
2172,20241101,1,,Asset Availability,99.9,Percent,Monthly
2173,20241101,1,,Customer Satisfaction,3.31,Score,Monthly
2174,20241101,1,,CO2 Emissions,32390.19,kg,Monthly
2175,20241101,1,,Energy Consumption,97586.16,kWh,Monthly
2176,20241101,2,,SLA Compliance,95.73,Percent,Monthly
2177,20241101,2,,Asset Availability,99.71,Percent,Monthly
2178,20241101,2,,Customer Satisfaction,4.28,Score,Monthly
2179,20241101,2,,CO2 Emissions,6401.51,kg,Monthly
2180,20241101,2,,Energy Consumption,21361.19,kWh,Monthly
2181,20241101,3,,SLA Compliance,93.51,Percent,Monthly
