request_id,created_at,resolved_at,date_id,customer_id,region_id,asset_id,request_type,priority,status,sla_target_hours,actual_resolution_hours,within_sla
220,2025-05-03 08:35:00,2025-05-06 01:09:48,20250503,668,2,84.0,Installation Support,Low,Resolved,73.64,64.58,True
221,2024-02-22 08:48:00,2024-02-24 22:36:00,20240222,98,1,125.0,Installation Support,Medium,Resolved,48.2,61.8,False
222,2025-09-27 05:28:00,2025-09-27 16:16:36,20250927,136,2,31.0,Billing Inquiry,High,Resolved,26.1,10.81,True
223,2024-12-25 05:25:00,2024-12-25 13:44:52,20241225,222,1,151.0,Performance Review,Low,Cancelled,67.82,,
224,2024-02-21 00:35:00,,20240221,375,5,249.0,Performance Review,High,In Progress,23.06,,
225,2024-08-05 13:55:00,2024-08-06 01:37:36,20240805,86,2,140.0,Preventive Check,High,Resolved,24.19,11.71,True
226,2024-12-31 21:10:00,2025-01-03 16:50:48,20241231,320,4,121.0,Performance Review,Low,Resolved,67.75,67.68,True
227,2025-03-06 02:18:00,2025-03-08 21:03:00,20250306,651,4,144.0,Preventive Check,Low,Resolved,76.57,66.75,True
228,2024-02-25 02:19:00,2024-02-27 12:52:00,20240225,133,2,238.0,Outage Investigation,Low,Resolved,78.47,58.55,True
229,2025-02-02 06:35:00,2025-02-04 05:30:48,20250202,47,1,118.0,Preventive Check,Medium,Resolved,43.33,46.93,False
230,2025-08-03 15:08:00,,20250803,81,3,206.0,Emergency Repair,Medium,In Progress,50.08,,
231,2024-05-08 05:08:00,,20240508,555,4,178.0,Performance Review,Medium,Open,49.42,,
232,2024-05-25 13:04:00,2024-05-27 03:36:24,20240525,566,1,201.0,Contract Update,Medium,Resolved,48.29,38.54,True
233,2024-04-25 02:54:00,,20240425,198,1,185.0,Preventive Check,High,Open,25.5,,
234,2025-07-20 15:57:00,2025-07-22 08:06:00,20250720,367,4,161.0,Billing Inquiry,Medium,Resolved,51.78,40.15,True
235,2024-12-27 14:34:00,2024-12-30 01:12:24,20241227,69,5,149.0,Outage Investigation,Low,Resolved,65.37,58.64,True
236,2025-03-13 17:12:00,2025-03-14 23:54:16,20250313,507,5,222.0,Emergency Repair,Low,Cancelled,78.44,,
237,2025-04-04 18:25:00,2025-04-06 10:46:36,20250404,113,1,106.0,Preventive Check,Medium,Resolved,49.82,40.36,True
238,2025-05-26 17:47:00,2025-05-27 09:52:24,20250526,38,3,,Contract Update,High,Resolved,24.03,16.09,True
239,2025-06-02 19:05:00,2025-06-04 17:24:12,20250602,39,4,11.0,Performance Review,Medium,Resolved,44.35,46.32,False
240,2025-07-26 07:28:00,2025-07-29 04:03:24,20250726,531,3,244.0,Installation Support,Low,Resolved,66.02,68.59,False
241,2025-02-21 12:48:00,2025-02-24 16:27:36,20250221,350,1,,Billing Inquiry,Low,Resolved,68.75,75.66,False
242,2024-06-22 06:10:00,2024-06-23 08:41:12,20240622,558,1,86.0,Installation Support,High,Resolved,25.16,26.52,False
243,2025-09-08 14:03:00,2025-09-09 13:43:48,20250908,162,2,228.0,Performance Review,High,Resolved,25.07,23.68,True
244,2024-07-09 03:38:00,2024-07-13 04:21:12,20240709,455,1,171.0,Performance Review,Low,Resolved,67.03,96.72,False
245,2025-11-14 15:49:00,2025-11-16 10:14:12,20251114,363,3,190.0,Installation Support,Medium,Resolved,47.92,42.42,True
246,2025-10-01 13:33:00,2025-10-03 10:16:48,20251001,539,1,39.0,Outage Investigation,Low,Resolved,74.49,44.73,True
247,2025-02-07 23:10:00,2025-02-08 22:55:36,20250207,448,2,114.0,Preventive Check,Medium,Resolved,47.79,23.76,True
248,2024-05-13 02:36:00,2024-05-14 10:40:12,20240513,90,3,165.0,Preventive Check,Medium,Resolved,52.07,32.07,True
249,2025-04-17 23:25:00,2025-04-19 23:43:36,20250417,438,3,236.0,Performance Review,Medium,Resolved,50.78,48.31,True
250,2024-12-31 20:32:00,2025-01-01 12:02:00,20241231,3,2,143.0,Billing Inquiry,High,Resolved,25.77,15.5,True
251,2024-02-08 01:03:00,,20240208,745,4,30.0,Emergency Repair,Medium,In Progress,50.73,,
252,2024-01-25 04:35:00,2024-01-28 11:41:00,20240125,87,3,134.0,Performance Review,Low,Resolved,69.44,79.1,False
253,2025-12-05 06:34:00,2025-12-07 15:28:00,20251205,401,4,46.0,Installation Support,Medium,Resolved,51.79,56.9,False
254,2025-07-14 09:49:00,2025-07-16 14:03:24,20250714,676,3,244.0,Preventive Check,Medium,Resolved,49.23,52.24,False
255,2024-11-03 04:10:00,2024-11-03 05:33:33,20241103,90,3,15.0,Billing Inquiry,Critical,Cancelled,8.15,,
256,2025-05-20 19:04:00,2025-05-23 03:23:12,20250520,702,2,217.0,Performance Review,Low,Resolved,68.57,56.32,True
257,2024-07-01 16:20:00,2024-07-02 00:47:45,20240701,14,3,15.0,Contract Update,High,Cancelled,25.88,,
258,2025-10-31 11:03:00,2025-11-01 01:46:15,20251031,398,1,61.0,Installation Support,Low,Cancelled,73.58,,
259,2025-09-14 15:17:00,2025-09-14 19:44:36,20250914,468,3,138.0,Preventive Check,Critical,Resolved,8.7,4.46,True
260,2024-03-12 08:04:00,2024-03-13 10:43:36,20240312,698,5,51.0,Emergency Repair,High,Resolved,23.05,26.66,False
261,2024-11-16 00:25:00,2024-11-18 10:01:00,20241116,725,1,,Contract Update,Low,Resolved,66.46,57.6,True
262,2025-12-27 22:02:00,2025-12-29 07:12:12,20251227,721,3,23.0,Performance Review,Medium,Resolved,52.32,33.17,True
263,2024-04-22 16:33:00,2024-04-23 20:53:24,20240422,725,1,4.0,Performance Review,Medium,Resolved,46.97,28.34,True
264,2025-09-02 23:43:00,,20250902,67,1,32.0,Performance Review,Medium,In Progress,47.39,,
265,2025-05-05 20:38:00,2025-05-06 11:40:24,20250505,279,4,,Billing Inquiry,High,Resolved,21.77,15.04,True
266,2025-12-15 04:12:00,,20251215,290,1,179.0,Emergency Repair,Medium,In Progress,43.53,,
267,2025-12-03 00:37:00,2025-12-05 07:11:12,20251203,217,1,32.0,Performance Review,Low,Resolved,78.78,54.57,True
268,2024-06-14 19:39:00,2024-06-16 09:03:00,20240614,412,4,158.0,Billing Inquiry,Low,Resolved,77.47,37.4,True
269,2025-10-23 15:08:00,2025-10-26 08:46:24,20251023,281,3,193.0,Billing Inquiry,Low,Resolved,69.31,65.64,True
270,2025-02-07 19:53:00,2025-02-08 15:38:36,20250207,343,2,114.0,Contract Update,High,Resolved,23.06,19.76,True
271,2024-04-27 01:36:00,2024-04-27 11:51:00,20240427,346,2,140.0,Emergency Repair,High,Resolved,22.01,10.25,True
272,2024-10-23 11:55:00,2024-10-25 01:40:00,20241023,446,4,11.0,Billing Inquiry,Medium,Resolved,48.31,37.75,True
273,2025-03-16 12:32:00,2025-03-16 22:22:43,20250316,242,1,,Contract Update,Low,Cancelled,73.0,,
274,2024-04-15 01:34:00,2024-04-18 10:27:24,20240415,746,2,82.0,Installation Support,Low,Resolved,75.76,80.89,False
275,2024-06-28 11:49:00,2024-06-30 06:27:24,20240628,112,2,82.0,Emergency Repair,Low,Resolved,68.38,42.64,True
276,2024-04-23 23:25:00,2024-04-24 08:19:36,20240423,31,5,184.0,Billing Inquiry,Critical,Resolved,8.16,8.91,False
277,2025-04-04 08:58:00,2025-04-06 07:34:36,20250404,53,1,201.0,Installation Support,Medium,Resolved,44.27,46.61,False
278,2024-03-16 21:36:00,2024-03-19 14:08:24,20240316,475,5,85.0,Preventive Check,Medium,Resolved,49.28,64.54,False
279,2024-09-22 04:41:00,,20240922,115,1,132.0,Contract Update,Medium,In Progress,50.78,,
280,2024-07-18 00:12:00,,20240718,587,3,28.0,Billing Inquiry,Medium,In Progress,52.06,,
281,2024-12-18 00:07:00,2024-12-18 02:37:44,20241218,151,5,175.0,Outage Investigation,Critical,Cancelled,7.68,,
282,2025-05-13 20:56:00,2025-05-16 00:27:12,20250513,449,5,188.0,Billing Inquiry,Low,Resolved,67.23,51.52,True
283,2025-04-06 19:56:00,2025-04-10 01:02:36,20250406,663,2,56.0,Contract Update,Low,Resolved,78.86,77.11,True
284,2025-07-17 01:37:00,2025-07-18 00:51:24,20250717,213,2,87.0,Contract Update,Medium,Resolved,51.21,23.24,True
285,2025-08-20 03:40:00,2025-08-22 06:49:36,20250820,376,1,,Billing Inquiry,Medium,Resolved,48.09,51.16,False
286,2024-10-27 10:57:00,2024-10-30 00:29:24,20241027,350,1,47.0,Preventive Check,Low,Resolved,73.9,61.54,True
287,2024-09-15 09:25:00,2024-09-16 02:14:47,20240915,431,3,22.0,Outage Investigation,High,Resolved,23.47,16.83,True
288,2024-11-01 05:11:00,2024-11-01 13:49:24,20241101,539,1,231.0,Preventive Check,Critical,Resolved,8.36,8.64,False
289,2025-03-08 20:44:00,2025-03-09 01:30:12,20250308,193,2,95.0,Installation Support,Critical,Resolved,7.82,4.77,True
290,2024-09-15 03:44:00,2024-09-16 01:40:24,20240915,20,3,60.0,Contract Update,High,Resolved,25.93,21.94,True
291,2024-07-31 08:59:00,2024-07-31 16:30:48,20240731,355,1,58.0,Preventive Check,Critical,Resolved,7.85,7.53,True
292,2024-10-01 10:44:00,2024-10-01 15:50:36,20241001,179,1,179.0,Installation Support,Critical,Resolved,7.34,5.11,True
293,2025-11-15 17:30:00,2025-11-17 11:54:00,20251115,122,3,103.0,Preventive Check,Medium,Resolved,47.51,42.4,True
294,2024-03-15 13:17:00,2024-03-18 00:36:12,20240315,59,3,38.0,Billing Inquiry,Low,Resolved,66.19,59.32,True
295,2024-11-18 00:37:00,2024-11-18 20:23:48,20241118,197,3,244.0,Billing Inquiry,High,Resolved,24.38,19.78,True
296,2025-09-04 20:54:00,2025-09-06 15:04:12,20250904,53,1,246.0,Preventive Check,Medium,Resolved,52.29,42.17,True
297,2025-01-25 06:46:00,2025-01-25 08:58:13,20250125,710,5,149.0,Billing Inquiry,Medium,Cancelled,44.49,,
298,2024-10-18 00:16:00,2024-10-18 03:12:18,20241018,278,1,16.0,Outage Investigation,Critical,Cancelled,8.02,,
299,2024-07-05 08:59:00,2024-07-06 11:23:00,20240705,274,2,114.0,Installation Support,High,Resolved,26.33,26.4,False
300,2025-11-24 05:35:00,2025-11-26 10:03:48,20251124,340,4,124.0,Preventive Check,Low,Resolved,75.28,52.48,True
301,2025-02-11 16:36:00,,20250211,60,2,,Contract Update,Low,Open,66.52,,
302,2024-06-28 07:01:00,2024-06-30 04:04:36,20240628,357,5,175.0,Contract Update,Medium,Resolved,50.25,45.06,True
303,2024-07-29 03:08:00,2024-07-30 05:27:48,20240729,126,3,167.0,Preventive Check,Medium,Resolved,47.47,26.33,True
304,2024-05-13 13:53:00,2024-05-14 21:40:24,20240513,581,4,139.0,Contract Update,Medium,Resolved,50.81,31.79,True
305,2025-08-14 11:10:00,,20250814,698,5,149.0,Performance Review,Medium,In Progress,43.98,,
306,2024-07-17 21:09:00,2024-07-20 00:51:36,20240717,94,4,200.0,Billing Inquiry,Low,Resolved,76.06,51.71,True
307,2025-12-18 19:44:00,2025-12-19 04:24:48,20251218,348,1,54.0,Preventive Check,Critical,Resolved,8.29,8.68,False
308,2024-05-26 02:07:00,2024-05-27 05:42:24,20240526,556,4,214.0,Performance Review,High,Resolved,25.52,27.59,False
309,2024-06-22 19:06:00,2024-06-23 22:58:48,20240622,245,2,92.0,Performance Review,Medium,Resolved,44.3,27.88,True
310,2024-08-15 16:41:00,,20240815,383,2,97.0,Preventive Check,Medium,Open,47.13,,
311,2024-04-05 01:17:00,2024-04-05 23:56:36,20240405,724,4,,Billing Inquiry,High,Resolved,23.1,22.66,True
312,2025-08-16 11:05:00,2025-08-16 19:55:24,20250816,515,1,231.0,Preventive Check,Critical,Resolved,8.37,8.84,False
313,2024-08-03 13:06:00,2024-08-04 09:40:48,20240803,81,3,98.0,Performance Review,High,Resolved,25.85,20.58,True
314,2025-05-22 03:09:00,2025-05-22 16:48:50,20250522,352,3,15.0,Installation Support,Medium,Cancelled,52.51,,
315,2024-11-09 15:17:00,2024-11-12 13:11:36,20241109,468,3,10.0,Outage Investigation,Low,Resolved,78.8,69.91,True
316,2025-05-03 00:47:00,2025-05-04 22:11:00,20250503,463,4,70.0,Contract Update,Medium,Resolved,44.13,45.4,False
317,2024-05-28 11:57:00,2024-05-30 15:02:24,20240528,252,4,,Billing Inquiry,Low,Resolved,77.68,51.09,True
318,2025-06-26 18:37:00,2025-06-27 13:40:36,20250626,704,2,241.0,Installation Support,High,Resolved,21.96,19.06,True
319,2025-09-19 19:46:00,2025-09-22 02:05:12,20250919,47,1,41.0,Preventive Check,Low,Resolved,76.79,54.32,True
320,2024-10-22 23:37:00,2024-10-26 17:53:48,20241022,579,5,91.0,Preventive Check,Low,Resolved,79.01,90.28,False
321,2024-07-29 01:25:00,,20240729,366,2,115.0,Preventive Check,High,Open,25.45,,
322,2025-03-19 18:52:00,,20250319,283,3,202.0,Performance Review,Medium,In Progress,50.3,,
323,2024-10-19 22:30:00,2024-10-22 09:54:00,20241019,165,1,164.0,Contract Update,Low,Resolved,72.31,59.4,True
324,2024-10-10 12:45:00,2024-10-11 01:47:24,20241010,74,3,49.0,Installation Support,High,Resolved,22.71,13.04,True
325,2025-12-31 21:13:00,,20251231,107,5,175.0,Preventive Check,Medium,Open,43.99,,
326,2025-02-28 07:28:00,2025-03-02 14:38:48,20250228,317,1,164.0,Emergency Repair,Low,Resolved,74.54,55.18,True
327,2024-11-20 21:48:00,2024-11-22 13:43:12,20241120,209,4,173.0,Performance Review,Medium,Resolved,46.75,39.92,True
328,2024-03-26 05:24:00,2024-03-27 03:48:36,20240326,591,5,149.0,Preventive Check,High,Resolved,22.45,22.41,True
329,2025-05-16 02:45:00,2025-05-18 22:28:48,20250516,41,1,77.0,Preventive Check,Low,Resolved,67.97,67.73,True
330,2024-06-30 12:48:00,2024-07-04 18:30:36,20240630,590,1,229.0,Installation Support,Low,Resolved,78.02,101.71,False
331,2024-12-14 08:11:00,2024-12-14 14:28:24,20241214,666,2,,Billing Inquiry,Critical,Resolved,7.4,6.29,True
332,2024-05-22 12:25:00,2024-05-22 23:51:24,20240522,370,3,105.0,Preventive Check,High,Resolved,23.76,11.44,True
333,2025-04-14 16:49:00,,20250414,1,4,200.0,Preventive Check,Low,In Progress,76.96,,
334,2024-05-13 12:26:00,2024-05-15 23:47:00,20240513,612,1,,Contract Update,Low,Resolved,76.04,59.35,True
335,2025-08-27 14:48:00,,20250827,298,2,172.0,Billing Inquiry,Medium,In Progress,50.38,,
336,2025-03-12 08:12:00,2025-03-14 17:16:12,20250312,241,2,250.0,Billing Inquiry,Low,Resolved,72.05,57.07,True
337,2024-08-20 18:57:00,2024-08-22 22:38:24,20240820,659,1,201.0,Billing Inquiry,Low,Resolved,67.7,51.69,True
338,2024-11-02 09:06:00,2024-11-03 08:37:12,20241102,532,3,235.0,Performance Review,High,Resolved,25.88,23.52,True
339,2025-10-07 02:49:00,2025-10-07 13:42:24,20251007,14,3,168.0,Performance Review,High,Resolved,22.48,10.89,True
340,2024-03-16 05:34:00,2024-03-17 17:06:59,20240316,329,3,78.0,Performance Review,Medium,Resolved,45.71,35.55,True
341,2024-10-06 18:56:00,2024-10-08 18:00:48,20241006,313,1,47.0,Emergency Repair,Medium,Resolved,50.8,47.08,True
342,2025-11-30 09:27:00,2025-11-30 15:55:48,20251130,1,4,200.0,Preventive Check,Critical,Resolved,8.6,6.48,True
343,2025-07-23 16:21:00,2025-07-26 09:21:36,20250723,400,2,114.0,Billing Inquiry,Low,Resolved,73.54,65.01,True
344,2024-05-21 10:38:00,2024-05-22 15:15:48,20240521,586,1,153.0,Preventive Check,Medium,Resolved,49.4,28.63,True
345,2025-05-07 21:52:00,2025-05-09 14:00:24,20250507,306,3,23.0,Billing Inquiry,Medium,Resolved,48.47,40.14,True
346,2024-03-28 08:42:00,2024-03-30 14:29:24,20240328,584,4,72.0,Billing Inquiry,Medium,Resolved,48.7,53.79,False
347,2024-07-14 16:02:00,2024-07-16 07:21:12,20240714,317,1,181.0,Billing Inquiry,Medium,Resolved,47.22,39.32,True
348,2025-08-19 11:47:00,2025-08-20 23:12:48,20250819,455,1,61.0,Performance Review,Medium,Resolved,48.5,35.43,True
349,2024-04-16 12:59:00,2024-04-19 04:42:48,20240416,691,1,132.0,Billing Inquiry,Low,Resolved,77.19,63.73,True
350,2025-06-17 08:12:00,2025-06-18 00:59:24,20250617,11,1,154.0,Preventive Check,High,Resolved,23.96,16.79,True
351,2025-03-07 15:50:00,2025-03-10 19:02:00,20250307,180,4,205.0,Preventive Check,Low,Resolved,70.09,75.2,False
352,2024-10-22 17:57:00,,20241022,62,3,211.0,Billing Inquiry,Medium,In Progress,50.35,,
353,2025-09-28 22:40:00,2025-09-29 03:08:12,20250928,222,1,157.0,Installation Support,Critical,Resolved,7.76,4.47,True
354,2025-12-02 09:42:00,2025-12-02 16:38:24,20251202,358,1,27.0,Preventive Check,Critical,Resolved,8.43,6.94,True
355,2025-03-29 09:07:00,2025-03-30 14:07:36,20250329,99,2,112.0,Installation Support,Medium,Resolved,48.93,29.01,True
356,2024-07-29 08:04:00,2024-07-30 06:58:00,20240729,70,2,31.0,Performance Review,Medium,Resolved,47.11,22.9,True
357,2024-01-17 14:39:00,,20240117,568,1,185.0,Performance Review,High,In Progress,22.98,,
358,2025-06-18 17:11:00,2025-06-19 01:40:06,20250618,636,5,91.0,Outage Investigation,High,Cancelled,22.09,,
359,2024-09-23 10:27:00,2024-09-24 03:20:24,20240923,150,1,118.0,Emergency Repair,High,Resolved,23.86,16.89,True
360,2025-11-05 09:05:00,2025-11-06 17:06:48,20251105,384,2,204.0,Installation Support,Medium,Resolved,50.18,32.03,True
361,2024-05-01 00:20:00,2024-05-01 17:39:47,20240501,570,2,107.0,Outage Investigation,High,Resolved,21.97,17.33,True
362,2024-07-11 11:35:00,2024-07-12 02:23:00,20240711,131,2,241.0,Preventive Check,High,Resolved,25.43,14.8,True
363,2025-08-14 08:15:00,2025-08-15 09:24:36,20250814,61,5,249.0,Contract Update,High,Resolved,25.68,25.16,True
364,2024-07-27 19:28:00,,20240727,384,2,26.0,Emergency Repair,Critical,In Progress,8.38,,
365,2025-09-21 07:19:00,2025-09-22 18:31:36,20250921,551,3,146.0,Performance Review,Low,Resolved,77.02,35.21,True
366,2024-10-18 18:00:00,2024-10-20 20:13:12,20241018,77,1,192.0,Preventive Check,Medium,Resolved,48.33,50.22,False
367,2025-04-13 03:13:00,2025-04-13 16:47:12,20250413,597,2,8.0,Outage Investigation,High,Resolved,22.4,13.57,True
368,2025-08-06 02:16:00,2025-08-08 07:08:48,20250806,476,5,188.0,Installation Support,Medium,Resolved,52.6,52.88,False
369,2024-01-13 08:13:00,2024-01-16 02:48:59,20240113,701,5,155.0,Outage Investigation,Low,Resolved,69.37,66.6,True
370,2025-01-27 23:23:00,2025-01-28 16:30:11,20250127,122,3,244.0,Emergency Repair,Low,Cancelled,76.91,,
371,2024-09-13 04:10:00,2024-09-15 09:01:00,20240913,74,3,236.0,Contract Update,Low,Resolved,71.92,52.85,True
372,2025-03-12 09:04:00,2025-03-13 23:08:48,20250312,336,3,127.0,Preventive Check,Medium,Resolved,44.95,38.08,True
373,2024-10-22 11:46:00,2024-10-24 09:02:48,20241022,410,3,103.0,Contract Update,Medium,Resolved,47.86,45.28,True
374,2024-04-01 04:43:00,,20240401,376,1,248.0,Installation Support,High,In Progress,23.42,,
375,2025-10-05 04:30:00,2025-10-06 01:21:00,20251005,387,2,,Contract Update,Medium,Resolved,43.2,20.85,True
376,2025-01-23 00:14:00,2025-01-23 12:42:48,20250123,8,1,,Contract Update,High,Resolved,25.06,12.48,True
377,2024-11-18 06:03:00,2024-11-19 10:53:24,20241118,20,3,129.0,Preventive Check,Medium,Resolved,48.29,28.84,True
378,2025-05-28 10:07:00,2025-05-30 18:17:12,20250528,323,1,223.0,Emergency Repair,Low,Resolved,66.64,56.17,True
379,2024-12-05 18:18:00,2024-12-07 00:02:24,20241205,71,2,35.0,Emergency Repair,Medium,Resolved,50.59,29.74,True
380,2025-09-16 07:58:00,2025-09-16 17:31:36,20250916,89,5,29.0,Billing Inquiry,Critical,Resolved,7.9,9.56,False
381,2025-02-21 04:54:00,2025-02-23 01:23:24,20250221,361,2,217.0,Billing Inquiry,Low,Resolved,73.68,44.49,True
382,2024-07-10 04:40:00,2024-07-11 09:56:12,20240710,47,1,71.0,Preventive Check,High,Resolved,25.8,29.27,False
383,2025-07-11 00:19:00,2025-07-11 18:00:24,20250711,719,3,168.0,Emergency Repair,High,Resolved,25.21,17.69,True
384,2024-09-20 06:29:00,2024-09-20 11:43:20,20240920,710,5,76.0,Preventive Check,High,Cancelled,21.79,,
385,2025-02-13 04:35:00,2025-02-14 17:17:00,20250213,27,1,179.0,Installation Support,Medium,Resolved,48.15,36.7,True
386,2025-07-19 00:07:00,2025-07-21 04:23:48,20250719,278,1,166.0,Emergency Repair,Low,Resolved,65.42,52.28,True
387,2024-08-10 08:28:00,2024-08-12 18:50:48,20240810,650,1,248.0,Emergency Repair,Low,Resolved,73.71,58.38,True
388,2024-07-30 06:19:00,2024-07-30 23:11:48,20240730,590,1,5.0,Contract Update,High,Resolved,25.74,16.88,True
389,2025-03-09 00:43:00,2025-03-10 07:26:12,20250309,449,5,180.0,Outage Investigation,Medium,Resolved,48.81,30.72,True
390,2025-02-12 18:42:00,2025-02-14 03:46:12,20250212,353,1,186.0,Installation Support,Medium,Resolved,45.93,33.07,True
391,2025-10-16 14:07:00,2025-10-17 19:28:36,20251016,315,4,173.0,Emergency Repair,Medium,Resolved,44.42,29.36,True
392,2024-09-23 08:23:00,2024-09-26 07:43:59,20240923,348,1,106.0,Performance Review,Low,Resolved,70.09,71.35,False
393,2025-03-05 07:02:00,2025-03-06 13:42:12,20250305,132,2,115.0,Contract Update,Medium,Resolved,44.93,30.67,True
394,2025-06-25 05:02:00,,20250625,511,2,197.0,Outage Investigation,Critical,In Progress,8.66,,
395,2024-09-04 02:22:00,2024-09-07 15:05:12,20240904,128,5,73.0,Billing Inquiry,Low,Resolved,74.29,84.72,False
396,2025-03-04 10:39:00,2025-03-04 17:16:12,20250304,135,3,14.0,Preventive Check,Critical,Resolved,8.13,6.62,True
397,2025-08-07 05:09:00,2025-08-09 12:32:24,20250807,484,3,23.0,Preventive Check,Low,Resolved,78.67,55.39,True
398,2025-10-23 08:40:00,2025-10-24 11:08:48,20251023,362,1,47.0,Preventive Check,High,Resolved,26.14,26.48,False
399,2025-09-20 09:39:00,2025-09-22 04:21:36,20250920,532,3,28.0,Billing Inquiry,Medium,Resolved,44.01,42.71,True
400,2025-05-26 07:01:00,2025-05-28 11:53:48,20250526,342,1,196.0,Billing Inquiry,Medium,Resolved,49.53,52.88,False
401,2024-01-13 09:28:00,2024-01-14 13:33:24,20240113,139,1,47.0,Emergency Repair,High,Resolved,24.24,28.09,False
402,2024-03-01 20:45:00,2024-03-02 10:57:36,20240301,218,2,67.0,Billing Inquiry,High,Resolved,22.92,14.21,True
403,2025-06-01 22:31:00,2025-06-04 10:21:24,20250601,590,1,177.0,Preventive Check,Low,Resolved,70.99,59.84,True
404,2024-10-06 18:24:00,,20241006,397,4,176.0,Performance Review,Low,Open,76.87,,
405,2024-09-30 11:27:00,2024-10-02 16:36:36,20240930,605,1,93.0,Preventive Check,Low,Resolved,73.56,53.16,True
406,2025-07-20 14:42:00,2025-07-20 23:31:06,20250720,94,4,221.0,Installation Support,High,Cancelled,25.65,,
407,2025-07-05 19:37:00,2025-07-06 12:02:12,20250705,180,4,239.0,Preventive Check,High,Resolved,22.85,16.42,True
408,2024-06-06 07:13:00,,20240606,492,2,57.0,Performance Review,High,In Progress,23.35,,
409,2025-05-07 04:50:00,2025-05-07 16:45:12,20250507,14,3,219.0,Contract Update,High,Resolved,22.07,11.92,True
410,2025-10-25 07:13:00,2025-10-27 22:07:36,20251025,236,1,231.0,Outage Investigation,Medium,Resolved,48.16,62.91,False
