maintenance_id,date_id,asset_id,region_id,maintenance_type,downtime_hours,maintenance_cost,failure_detected,technician_team
389,20250808,73,5,Upgrade,6.97,27223.41,False,Bravo Reliability Team
390,20250715,179,1,Preventive,8.55,3364.72,False,Island Logistics Team
391,20250501,130,5,Corrective,32.22,10051.44,True,Bravo Reliability Team
392,20241124,64,1,Preventive,4.02,3881.75,False,Alpha Field Team
393,20241021,104,3,Corrective,10.91,7281.83,True,Island Logistics Team
394,20240326,82,2,Upgrade,7.55,8607.36,False,Delta Upgrade Crew
395,20241216,79,1,Upgrade,20.07,19174.87,False,Island Logistics Team
396,20240201,13,3,Inspection,3.39,1935.43,False,Delta Upgrade Crew
397,20240130,113,1,Corrective,31.08,14982.43,True,Delta Upgrade Crew
398,20241119,226,3,Corrective,22.95,3683.78,False,Bravo Reliability Team
399,20240914,45,4,Upgrade,20.68,11142.29,False,Alpha Field Team
400,20250608,36,3,Inspection,0.66,670.5,False,Bravo Reliability Team
401,20250906,9,1,Upgrade,7.22,18180.86,False,Alpha Field Team
402,20250306,221,4,Inspection,2.38,1169.4,False,Delta Upgrade Crew
403,20250219,231,1,Corrective,37.93,27555.63,True,Central Response Team
404,20240915,30,4,Inspection,2.72,585.8,False,Alpha Field Team
405,20250615,167,3,Preventive,2.03,3693.14,False,Alpha Field Team
406,20240816,39,1,Preventive,8.3,3351.04,False,Alpha Field Team
407,20240515,62,4,Preventive,5.86,3939.08,False,Central Response Team
408,20250308,188,5,Inspection,0.7,1011.71,False,Central Response Team
409,20240210,63,1,Corrective,20.11,8578.53,True,Central Response Team
410,20240715,220,1,Corrective,17.41,8617.22,True,Island Logistics Team
411,20250510,51,5,Preventive,3.64,2311.33,False,Island Logistics Team
412,20240226,72,4,Upgrade,21.08,14627.27,False,Island Logistics Team
413,20241221,182,1,Upgrade,29.21,24003.85,False,Island Logistics Team
414,20240708,3,2,Preventive,2.72,1038.8,False,Delta Upgrade Crew
415,20251105,62,4,Corrective,36.43,4108.29,True,Island Logistics Team
416,20250320,103,3,Corrective,15.84,12127.35,True,Alpha Field Team
417,20250621,174,5,Corrective,15.4,3390.49,False,Central Response Team
418,20240425,231,1,Corrective,31.18,27193.52,True,Delta Upgrade Crew
419,20240211,203,4,Preventive,4.64,1186.77,False,Delta Upgrade Crew
420,20240729,48,2,Corrective,13.17,6865.75,True,Delta Upgrade Crew
421,20240806,107,2,Upgrade,5.88,6995.53,False,Delta Upgrade Crew
422,20240506,104,3,Inspection,0.82,1070.37,False,Delta Upgrade Crew
423,20251111,191,1,Corrective,23.8,4295.44,False,Alpha Field Team
424,20240426,222,5,Preventive,1.66,3045.68,False,Island Logistics Team
425,20250406,81,5,Corrective,21.71,15691.11,True,Bravo Reliability Team
426,20251203,23,3,Inspection,0.63,1031.88,False,Bravo Reliability Team
427,20240706,219,3,Inspection,2.16,402.78,False,Alpha Field Team
428,20240209,39,1,Inspection,3.11,1259.84,False,Island Logistics Team
429,20240719,218,1,Corrective,8.46,9827.84,True,Bravo Reliability Team
430,20250124,130,5,Corrective,30.16,12700.44,True,Island Logistics Team
431,20251214,146,3,Preventive,2.29,1343.08,False,Alpha Field Team
432,20250921,225,3,Inspection,2.06,389.16,False,Alpha Field Team
433,20250806,61,1,Corrective,45.94,20788.65,True,Bravo Reliability Team
434,20250306,70,4,Inspection,2.04,675.54,False,Delta Upgrade Crew
435,20250702,148,3,Inspection,1.25,1927.95,False,Island Logistics Team
436,20250309,249,5,Corrective,10.44,13042.0,False,Bravo Reliability Team
437,20250716,95,2,Upgrade,5.4,16722.71,False,Central Response Team
438,20250505,69,4,Corrective,9.87,11682.76,True,Delta Upgrade Crew
439,20240826,98,3,Preventive,1.52,3380.29,False,Bravo Reliability Team
440,20240417,60,3,Inspection,2.18,1740.74,False,Delta Upgrade Crew
441,20250102,169,1,Corrective,29.79,21863.8,True,Central Response Team
442,20240225,152,4,Corrective,14.42,8466.68,True,Bravo Reliability Team
443,20250814,150,4,Corrective,34.53,7443.85,True,Island Logistics Team
444,20250528,114,2,Inspection,1.77,907.42,False,Central Response Team
445,20250507,91,5,Corrective,44.64,9469.75,True,Delta Upgrade Crew
446,20240528,50,3,Preventive,2.88,3505.28,False,Bravo Reliability Team
447,20250331,126,1,Preventive,5.6,4496.39,False,Island Logistics Team
448,20240913,218,1,Corrective,35.48,9042.93,True,Central Response Team
449,20240322,173,4,Inspection,1.79,1927.68,False,Bravo Reliability Team
450,20250814,178,4,Corrective,13.05,4249.56,True,Island Logistics Team
451,20241207,29,5,Corrective,34.11,13250.42,True,Alpha Field Team
452,20240220,234,5,Preventive,5.79,2698.24,False,Bravo Reliability Team
453,20240913,7,5,Preventive,3.6,3347.16,False,Delta Upgrade Crew
454,20240106,81,5,Inspection,3.12,2063.97,False,Bravo Reliability Team
455,20250603,42,2,Preventive,3.44,2367.2,False,Island Logistics Team
456,20240524,241,2,Corrective,13.69,3184.14,False,Bravo Reliability Team
457,20251004,195,2,Inspection,1.76,598.32,False,Central Response Team
458,20250228,67,2,Upgrade,2.94,11475.68,False,Central Response Team
459,20241209,120,4,Inspection,0.8,1743.22,False,Bravo Reliability Team
460,20240821,136,4,Corrective,44.24,11837.39,True,Alpha Field Team
461,20250602,54,1,Preventive,5.43,2769.51,False,Central Response Team
462,20250329,208,4,Corrective,15.49,3141.37,False,Central Response Team
463,20240807,199,1,Preventive,2.43,4948.93,False,Bravo Reliability Team
464,20240723,178,4,Inspection,1.8,631.53,False,Island Logistics Team
465,20250806,198,2,Inspection,1.93,532.26,False,Delta Upgrade Crew
466,20241013,179,1,Inspection,1.39,3135.86,False,Bravo Reliability Team
467,20250706,180,5,Corrective,20.34,12413.57,True,Central Response Team
468,20250916,21,3,Upgrade,7.42,9773.29,False,Delta Upgrade Crew
469,20240205,62,4,Preventive,2.47,2019.17,False,Alpha Field Team
470,20240822,60,3,Preventive,3.61,1661.2,False,Bravo Reliability Team
471,20250207,28,3,Preventive,4.86,2958.27,False,Central Response Team
472,20240213,204,2,Corrective,8.74,6248.72,True,Central Response Team
473,20251220,239,4,Preventive,7.42,4306.76,False,Central Response Team
474,20240721,81,5,Preventive,6.73,2895.91,False,Delta Upgrade Crew
475,20250407,39,1,Corrective,26.73,17673.57,False,Delta Upgrade Crew
476,20240329,151,1,Corrective,30.47,19732.67,True,Island Logistics Team
477,20251127,97,2,Corrective,20.71,4171.93,True,Delta Upgrade Crew
478,20250419,40,3,Corrective,32.91,8306.2,True,Bravo Reliability Team
479,20240709,169,1,Upgrade,7.59,15988.17,False,Central Response Team
480,20241013,98,3,Corrective,22.89,10374.18,True,Delta Upgrade Crew
481,20250607,27,1,Corrective,23.33,9504.41,True,Bravo Reliability Team
482,20240222,98,3,Inspection,2.99,527.07,False,Central Response Team
483,20251107,44,5,Corrective,26.33,15305.64,False,Alpha Field Team
484,20250918,97,2,Preventive,2.74,887.53,False,Delta Upgrade Crew
485,20241222,27,1,Inspection,3.78,1964.13,False,Central Response Team
486,20240229,249,5,Corrective,40.3,10750.68,True,Bravo Reliability Team
487,20240721,95,2,Preventive,4.98,1871.82,False,Delta Upgrade Crew
488,20240325,35,2,Preventive,2.64,1423.65,False,Delta Upgrade Crew
489,20240215,157,1,Inspection,1.96,2528.95,False,Island Logistics Team
490,20250508,124,4,Preventive,4.61,3214.99,False,Alpha Field Team
491,20250809,56,2,Preventive,3.67,3431.79,False,Delta Upgrade Crew
492,20251021,62,4,Upgrade,13.86,13549.88,False,Delta Upgrade Crew
493,20250520,132,1,Corrective,29.18,14634.14,True,Central Response Team
494,20250711,118,1,Corrective,12.49,8060.11,True,Bravo Reliability Team
495,20250219,35,2,Inspection,1.77,1404.94,False,Delta Upgrade Crew
496,20240720,51,5,Corrective,15.89,11317.42,False,Island Logistics Team
497,20240110,11,4,Preventive,2.89,2487.37,False,Delta Upgrade Crew
498,20250901,88,1,Upgrade,17.21,19707.01,False,Island Logistics Team
499,20240730,116,4,Corrective,23.37,6808.46,True,Delta Upgrade Crew
500,20250412,76,5,Preventive,5.16,3149.9,False,Island Logistics Team
501,20250421,199,1,Corrective,33.74,11216.42,True,Island Logistics Team
502,20241109,60,3,Upgrade,6.41,19096.18,False,Bravo Reliability Team
503,20240808,136,4,Preventive,7.46,1886.08,False,Bravo Reliability Team
504,20250724,195,2,Corrective,19.34,11070.83,False,Central Response Team
505,20240830,190,3,Preventive,1.55,1108.49,False,Bravo Reliability Team
506,20250420,234,5,Inspection,2.96,2163.4,False,Delta Upgrade Crew
507,20250717,242,2,Upgrade,6.67,7130.06,False,Delta Upgrade Crew
508,20240122,223,1,Upgrade,9.15,11645.68,False,Alpha Field Team
509,20251001,136,4,Corrective,20.83,11789.28,False,Bravo Reliability Team
510,20241124,209,4,Inspection,2.82,558.36,False,Bravo Reliability Team
511,20250531,32,1,Preventive,5.76,2177.14,False,Alpha Field Team
512,20240606,149,5,Inspection,2.92,538.18,False,Central Response Team
513,20240328,163,4,Preventive,3.64,1760.08,False,Central Response Team
514,20251102,98,3,Preventive,2.48,3701.21,False,Central Response Team
515,20241228,213,2,Inspection,0.8,811.96,False,Bravo Reliability Team
516,20240316,100,3,Corrective,26.44,13664.4,False,Central Response Team
517,20250101,93,1,Corrective,22.09,11518.67,True,Central Response Team
518,20250202,188,5,Upgrade,11.51,19048.17,False,Central Response Team
519,20250725,21,3,Corrective,18.0,8984.54,True,Island Logistics Team
520,20240914,116,4,Inspection,1.51,2040.5,False,Central Response Team
521,20240111,40,3,Preventive,4.22,1291.71,False,Island Logistics Team
522,20250413,195,2,Preventive,4.56,3031.04,False,Island Logistics Team
523,20250826,39,1,Corrective,39.14,8217.39,False,Delta Upgrade Crew
524,20240425,139,4,Corrective,27.12,12754.25,True,Bravo Reliability Team
525,20250611,71,1,Inspection,3.69,667.52,False,Central Response Team
526,20250119,142,1,Corrective,26.98,8985.18,True,Delta Upgrade Crew
527,20250423,27,1,Inspection,1.28,2427.24,False,Delta Upgrade Crew
528,20250211,50,3,Corrective,17.9,5269.24,True,Alpha Field Team
529,20250412,24,2,Inspection,3.09,530.34,False,Bravo Reliability Team
530,20250628,37,1,Corrective,51.32,19602.57,True,Central Response Team
531,20240520,134,3,Inspection,1.72,1118.11,False,Bravo Reliability Team
532,20250429,164,1,Corrective,31.15,9871.09,True,Island Logistics Team
533,20240129,25,2,Preventive,4.44,2674.12,False,Island Logistics Team
534,20250724,79,1,Upgrade,10.47,11166.27,False,Island Logistics Team
535,20250116,86,1,Corrective,15.82,20383.13,True,Central Response Team
536,20241005,204,2,Corrective,18.35,10276.82,True,Bravo Reliability Team
537,20250412,174,5,Preventive,3.62,2216.01,False,Central Response Team
538,20250303,150,4,Corrective,24.28,7777.02,False,Delta Upgrade Crew
539,20240804,219,3,Preventive,3.41,1206.38,False,Island Logistics Team
540,20251109,237,1,Corrective,13.11,23952.85,True,Central Response Team
541,20241211,48,2,Preventive,1.73,3615.68,False,Central Response Team
542,20240930,13,3,Preventive,3.48,2935.78,False,Island Logistics Team
543,20240609,56,2,Preventive,3.78,2611.52,False,Island Logistics Team
544,20240629,157,1,Preventive,2.37,5881.76,False,Island Logistics Team
545,20250905,67,2,Inspection,1.92,769.75,False,Alpha Field Team
546,20250807,163,4,Corrective,16.12,6967.31,True,Central Response Team
547,20240120,177,1,Inspection,2.64,2338.79,False,Delta Upgrade Crew
548,20240626,196,1,Upgrade,17.7,15229.93,False,Bravo Reliability Team
549,20240519,232,4,Preventive,5.99,2422.87,False,Island Logistics Team
550,20240529,26,2,Corrective,21.85,11808.01,True,Bravo Reliability Team
551,20250718,81,5,Inspection,2.44,1528.81,False,Bravo Reliability Team
552,20250112,211,3,Corrective,24.73,8646.95,True,Alpha Field Team
553,20240823,153,1,Inspection,2.98,1059.67,False,Island Logistics Team
554,20241015,211,3,Preventive,2.14,3643.67,False,Delta Upgrade Crew
555,20240502,99,3,Inspection,2.44,1099.27,False,Bravo Reliability Team
556,20250809,222,5,Corrective,14.53,8718.99,False,Central Response Team
557,20241017,188,5,Corrective,32.8,10546.72,True,Island Logistics Team
558,20240529,111,1,Corrective,11.3,10424.45,True,Alpha Field Team
559,20251002,33,5,Preventive,5.47,4268.16,False,Island Logistics Team
560,20250610,194,1,Inspection,0.74,1006.67,False,Bravo Reliability Team
561,20250624,7,5,Corrective,17.68,9597.36,True,Alpha Field Team
562,20250827,156,4,Inspection,1.49,1562.2,False,Island Logistics Team
563,20241126,110,2,Corrective,16.15,10299.16,True,Central Response Team
564,20250519,189,5,Corrective,11.66,5999.13,True,Bravo Reliability Team
565,20241226,185,1,Inspection,1.05,704.86,False,Central Response Team
566,20250902,237,1,Corrective,34.59,9902.84,True,Central Response Team
567,20250414,32,1,Inspection,1.94,857.33,False,Delta Upgrade Crew
568,20250826,2,1,Corrective,12.71,11415.89,True,Bravo Reliability Team
569,20240406,165,3,Upgrade,21.01,24964.28,False,Bravo Reliability Team
570,20240421,157,1,Corrective,16.64,14250.9,True,Central Response Team
571,20250324,88,1,Corrective,33.84,9274.34,False,Delta Upgrade Crew
572,20240225,71,1,Upgrade,14.08,19158.78,False,Island Logistics Team
573,20250629,1,4,Corrective,22.29,12198.76,True,Bravo Reliability Team
574,20241226,207,2,Preventive,4.69,2399.63,False,Central Response Team
575,20250502,89,1,Corrective,33.48,16679.19,True,Delta Upgrade Crew
576,20240321,59,5,Preventive,3.16,2786.76,False,Island Logistics Team
577,20250506,35,2,Inspection,0.92,1113.32,False,Bravo Reliability Team
578,20251017,42,2,Preventive,2.11,1818.08,False,Delta Upgrade Crew
579,20240804,224,1,Corrective,22.67,8372.77,True,Island Logistics Team
580,20240624,163,4,Upgrade,15.48,5322.52,False,Bravo Reliability Team
581,20240106,109,4,Preventive,4.72,4100.2,False,Alpha Field Team
582,20251120,38,3,Corrective,7.43,7721.5,True,Alpha Field Team
583,20250517,50,3,Preventive,5.0,3766.88,False,Central Response Team
584,20240709,114,2,Preventive,3.87,3395.56,False,Alpha Field Team
585,20250727,15,3,Preventive,5.32,2829.84,False,Island Logistics Team
586,20250622,139,4,Preventive,1.97,1035.21,False,Bravo Reliability Team
587,20250823,101,4,Preventive,6.09,1184.77,False,Delta Upgrade Crew
588,20240530,197,2,Upgrade,4.56,19286.27,False,Central Response Team
589,20251023,249,5,Inspection,1.06,1429.19,False,Bravo Reliability Team
590,20240603,117,5,Corrective,19.77,6065.75,False,Delta Upgrade Crew
591,20240426,69,4,Preventive,2.99,2113.7,False,Central Response Team
592,20250119,86,1,Upgrade,26.36,30460.44,False,Central Response Team
593,20240203,83,2,Preventive,3.12,2282.3,False,Alpha Field Team
594,20251124,222,5,Preventive,3.37,1913.37,False,Central Response Team
595,20250913,120,4,Preventive,4.64,1317.81,False,Delta Upgrade Crew
596,20240628,181,1,Preventive,3.39,4747.29,False,Alpha Field Team
597,20250115,67,2,Preventive,2.28,2147.89,False,Central Response Team
598,20250824,155,5,Corrective,9.58,10176.64,True,Delta Upgrade Crew
599,20240805,34,5,Inspection,1.68,793.7,False,Alpha Field Team
600,20240905,104,3,Corrective,17.96,10365.47,True,Central Response Team
601,20240311,196,1,Preventive,3.09,5012.02,False,Island Logistics Team
602,20240320,41,1,Corrective,53.46,8844.02,True,Island Logistics Team
603,20240731,232,4,Preventive,4.08,937.75,False,Delta Upgrade Crew
604,20250503,106,1,Preventive,4.89,5540.81,False,Central Response Team
605,20240607,247,4,Upgrade,13.89,9961.19,False,Delta Upgrade Crew
606,20250726,129,3,Preventive,5.26,2421.62,False,Delta Upgrade Crew
607,20251011,154,1,Preventive,5.14,1755.82,False,Central Response Team
608,20251103,154,1,Inspection,1.06,2068.78,False,Delta Upgrade Crew
609,20250919,249,5,Preventive,5.94,3532.89,False,Delta Upgrade Crew
610,20240313,54,1,Preventive,3.42,4124.04,False,Delta Upgrade Crew
611,20250307,156,4,Inspection,3.35,897.99,False,Central Response Team
612,20251128,152,4,Preventive,3.79,3005.29,False,Delta Upgrade Crew
613,20250827,177,1,Inspection,1.27,1327.99,False,Alpha Field Team
614,20240217,38,3,Preventive,4.75,2158.53,False,Delta Upgrade Crew
615,20250227,28,3,Preventive,2.0,1470.84,False,Central Response Team
616,20240310,32,1,Inspection,3.11,2232.1,False,Delta Upgrade Crew
617,20240602,38,3,Inspection,0.72,1602.84,False,Central Response Team
618,20251226,168,3,Preventive,4.74,2899.52,False,Bravo Reliability Team
619,20250525,237,1,Corrective,38.39,22214.84,True,Delta Upgrade Crew
620,20250225,131,5,Upgrade,17.2,12987.71,False,Central Response Team
621,20240820,69,4,Preventive,4.67,1643.71,False,Central Response Team
622,20250319,220,1,Corrective,18.45,17515.96,True,Delta Upgrade Crew
623,20240704,140,2,Preventive,2.1,1776.95,False,Bravo Reliability Team
624,20240205,44,5,Corrective,15.19,5662.03,True,Island Logistics Team
625,20240621,23,3,Inspection,1.79,792.72,False,Island Logistics Team
626,20251229,77,1,Upgrade,16.92,7439.25,False,Central Response Team
627,20240101,210,1,Inspection,2.16,2038.53,False,Delta Upgrade Crew
628,20250322,31,2,Inspection,1.08,900.43,False,Central Response Team
629,20241004,229,1,Corrective,30.85,8393.95,True,Alpha Field Team
630,20250827,228,2,Corrective,31.85,7671.45,True,Delta Upgrade Crew
631,20241102,49,3,Corrective,25.81,5875.97,True,Central Response Team
632,20251010,43,1,Inspection,2.23,1927.79,False,Alpha Field Team
633,20250705,234,5,Corrective,23.05,5952.83,True,Central Response Team
634,20240218,83,2,Upgrade,18.83,10749.19,False,Delta Upgrade Crew
635,20251029,147,1,Inspection,2.17,1220.54,False,Delta Upgrade Crew
636,20251014,86,1,Inspection,3.74,1726.43,False,Delta Upgrade Crew
637,20250317,226,3,Inspection,0.91,1554.37,False,Central Response Team
638,20251002,210,1,Upgrade,22.97,19523.26,False,Alpha Field Team
639,20250719,204,2,Preventive,5.56,1847.27,False,Alpha Field Team
640,20241002,250,2,Inspection,0.49,734.11,False,Central Response Team
641,20241013,62,4,Corrective,30.55,13118.66,True,Island Logistics Team
642,20250408,113,1,Inspection,2.33,2626.55,False,Bravo Reliability Team
643,20251008,178,4,Corrective,18.4,6333.68,True,Central Response Team
644,20241215,171,1,Upgrade,19.21,32779.23,False,Bravo Reliability Team
645,20251225,249,5,Upgrade,21.87,9155.07,False,Bravo Reliability Team
646,20250113,32,1,Preventive,2.38,2853.25,False,Delta Upgrade Crew
647,20241007,185,1,Inspection,2.45,1312.4,False,Central Response Team
648,20250227,28,3,Corrective,13.36,4742.48,True,Island Logistics Team
649,20250311,164,1,Preventive,4.85,3739.12,False,Island Logistics Team
650,20251225,81,5,Inspection,3.39,1007.55,False,Alpha Field Team
651,20250828,214,4,Preventive,5.67,2492.97,False,Central Response Team
652,20240830,226,3,Preventive,4.58,2806.76,False,Bravo Reliability Team
653,20250214,197,2,Corrective,29.02,14008.12,True,Central Response Team
